"fdc_id","food_code","wweia_category_code","start_date","end_date"
"340346","56117010","4004","2013-01-01","2014-12-31"
"340347","56117090","4004","2013-01-01","2014-12-31"
"340348","56117100","4004","2013-01-01","2014-12-31"
"340349","56117110","4004","2013-01-01","2014-12-31"
"340350","56130000","4004","2013-01-01","2014-12-31"
"340351","56130010","4004","2013-01-01","2014-12-31"
"340352","56131000","4004","2013-01-01","2014-12-31"
"340353","56132990","4004","2013-01-01","2014-12-31"
"340354","56133000","4004","2013-01-01","2014-12-31"
"340355","56133010","4004","2013-01-01","2014-12-31"
"340356","56140100","4004","2013-01-01","2014-12-31"
"340357","56200300","4804","2013-01-01","2014-12-31"
"340358","56200350","4804","2013-01-01","2014-12-31"
"340359","56200390","4004","2013-01-01","2014-12-31"
"340360","56200400","4004","2013-01-01","2014-12-31"
"340361","56200490","4004","2013-01-01","2014-12-31"
"340362","56200500","4004","2013-01-01","2014-12-31"
"340363","56200510","4004","2013-01-01","2014-12-31"
"340364","56200990","4804","2013-01-01","2014-12-31"
"340365","56201000","4804","2013-01-01","2014-12-31"
"340366","56201010","4804","2013-01-01","2014-12-31"
"340367","56201020","4804","2013-01-01","2014-12-31"
"340368","56201030","4804","2013-01-01","2014-12-31"
"340369","56201040","4804","2013-01-01","2014-12-31"
"340370","56201060","4804","2013-01-01","2014-12-31"
"340371","56201061","4804","2013-01-01","2014-12-31"
"340372","56201062","4804","2013-01-01","2014-12-31"
"340373","56201070","4804","2013-01-01","2014-12-31"
"340374","56201071","4804","2013-01-01","2014-12-31"
"340375","56201072","4804","2013-01-01","2014-12-31"
"340376","56201080","4804","2013-01-01","2014-12-31"
"340377","56201081","4804","2013-01-01","2014-12-31"
"340378","56201082","4804","2013-01-01","2014-12-31"
"340379","56201090","4804","2013-01-01","2014-12-31"
"340380","56201091","4804","2013-01-01","2014-12-31"
"340381","56201092","4804","2013-01-01","2014-12-31"
"340382","56201110","4804","2013-01-01","2014-12-31"
"340383","56201120","4804","2013-01-01","2014-12-31"
"340384","56201130","4804","2013-01-01","2014-12-31"
"340385","56201210","4804","2013-01-01","2014-12-31"
"340386","56201220","4804","2013-01-01","2014-12-31"
"340387","56201230","4804","2013-01-01","2014-12-31"
"340388","56201240","4804","2013-01-01","2014-12-31"
"340389","56201250","4804","2013-01-01","2014-12-31"
"340390","56201260","4804","2013-01-01","2014-12-31"
"340391","56201296","4804","2013-01-01","2014-12-31"
"340392","56201298","4804","2013-01-01","2014-12-31"
"340393","56201300","4804","2013-01-01","2014-12-31"
"340394","56201320","4804","2013-01-01","2014-12-31"
"340395","56201322","4804","2013-01-01","2014-12-31"
"340396","56201324","4804","2013-01-01","2014-12-31"
"340397","56201330","4804","2013-01-01","2014-12-31"
"340398","56201332","4804","2013-01-01","2014-12-31"
"340399","56201334","4804","2013-01-01","2014-12-31"
"340400","56201340","4804","2013-01-01","2014-12-31"
"340401","56201342","4804","2013-01-01","2014-12-31"
"340402","56201344","4804","2013-01-01","2014-12-31"
"340403","56201510","4804","2013-01-01","2014-12-31"
"340404","56201520","4804","2013-01-01","2014-12-31"
"340405","56201530","4804","2013-01-01","2014-12-31"
"340406","56201540","4804","2013-01-01","2014-12-31"
"340407","56201550","4402","2013-01-01","2014-12-31"
"340408","56201560","4402","2013-01-01","2014-12-31"
"340409","56201600","4804","2013-01-01","2014-12-31"
"340410","56201700","4804","2013-01-01","2014-12-31"
"340411","56201750","9999","2013-01-01","2014-12-31"
"340412","56201990","4004","2013-01-01","2014-12-31"
"340413","56202000","4004","2013-01-01","2014-12-31"
"340414","56202100","4004","2013-01-01","2014-12-31"
"340415","56202900","4004","2013-01-01","2014-12-31"
"340416","56202960","4802","2013-01-01","2014-12-31"
"340417","56202970","4802","2013-01-01","2014-12-31"
"340418","56202980","4802","2013-01-01","2014-12-31"
"340419","56203000","4802","2013-01-01","2014-12-31"
"340420","56203010","4802","2013-01-01","2014-12-31"
"340421","56203020","4802","2013-01-01","2014-12-31"
"340422","56203030","4802","2013-01-01","2014-12-31"
"340423","56203040","4802","2013-01-01","2014-12-31"
"340424","56203050","4802","2013-01-01","2014-12-31"
"340425","56203060","4802","2013-01-01","2014-12-31"
"340426","56203070","4802","2013-01-01","2014-12-31"
"340427","56203080","4802","2013-01-01","2014-12-31"
"340428","56203110","4802","2013-01-01","2014-12-31"
"340429","56203200","4802","2013-01-01","2014-12-31"
"340430","56203210","4802","2013-01-01","2014-12-31"
"340431","56203211","4802","2013-01-01","2014-12-31"
"340432","56203212","4802","2013-01-01","2014-12-31"
"340433","56203213","4802","2013-01-01","2014-12-31"
"340434","56203220","4802","2013-01-01","2014-12-31"
"340435","56203221","4802","2013-01-01","2014-12-31"
"340436","56203222","4802","2013-01-01","2014-12-31"
"340437","56203223","4802","2013-01-01","2014-12-31"
"340438","56203230","4802","2013-01-01","2014-12-31"
"340439","56203231","4802","2013-01-01","2014-12-31"
"340440","56203232","4802","2013-01-01","2014-12-31"
"340441","56203233","4802","2013-01-01","2014-12-31"
"340442","56203540","4802","2013-01-01","2014-12-31"
"340443","56203600","4802","2013-01-01","2014-12-31"
"340444","56203610","4802","2013-01-01","2014-12-31"
"340445","56203620","4802","2013-01-01","2014-12-31"
"340446","56204000","4004","2013-01-01","2014-12-31"
"340447","56204005","4004","2013-01-01","2014-12-31"
"340448","56204010","4004","2013-01-01","2014-12-31"
"340449","56205000","4002","2013-01-01","2014-12-31"
"340450","56205002","4002","2013-01-01","2014-12-31"
"340451","56205004","4002","2013-01-01","2014-12-31"
"340452","56205006","4002","2013-01-01","2014-12-31"
"340453","56205008","4002","2013-01-01","2014-12-31"
"340454","56205012","4002","2013-01-01","2014-12-31"
"340455","56205014","4002","2013-01-01","2014-12-31"
"340456","56205016","4002","2013-01-01","2014-12-31"
"340457","56205018","4002","2013-01-01","2014-12-31"
"340458","56205050","4804","2013-01-01","2014-12-31"
"340459","56205060","4002","2013-01-01","2014-12-31"
"340460","56205070","4002","2013-01-01","2014-12-31"
"340461","56205080","4804","2013-01-01","2014-12-31"
"340462","56205090","4804","2013-01-01","2014-12-31"
"340463","56205092","4804","2013-01-01","2014-12-31"
"340464","56205094","4804","2013-01-01","2014-12-31"
"340465","56205101","4002","2013-01-01","2014-12-31"
"340466","56205130","4002","2013-01-01","2014-12-31"
"340467","56205150","4002","2013-01-01","2014-12-31"
"340468","56205170","4002","2013-01-01","2014-12-31"
"340469","56205190","4002","2013-01-01","2014-12-31"
"340470","56205200","5802","2013-01-01","2014-12-31"
"340471","56205205","4002","2013-01-01","2014-12-31"
"340472","56205210","4002","2013-01-01","2014-12-31"
"340473","56205215","4002","2013-01-01","2014-12-31"
"340474","56205230","5802","2013-01-01","2014-12-31"
"340475","56205240","5802","2013-01-01","2014-12-31"
"340476","56205300","4002","2013-01-01","2014-12-31"
"340477","56205310","4002","2013-01-01","2014-12-31"
"340478","56205320","4002","2013-01-01","2014-12-31"
"340479","56205330","4002","2013-01-01","2014-12-31"
"340480","56205340","4002","2013-01-01","2014-12-31"
"340481","56205350","4002","2013-01-01","2014-12-31"
"340482","56205410","4002","2013-01-01","2014-12-31"
"340483","56206970","4804","2013-01-01","2014-12-31"
"340484","56206980","4804","2013-01-01","2014-12-31"
"340485","56206990","4804","2013-01-01","2014-12-31"
"340486","56207000","4804","2013-01-01","2014-12-31"
"340487","56207010","4804","2013-01-01","2014-12-31"
"340488","56207020","4804","2013-01-01","2014-12-31"
"340489","56207030","4804","2013-01-01","2014-12-31"
"340490","56207050","4804","2013-01-01","2014-12-31"
"340491","56207060","4804","2013-01-01","2014-12-31"
"340492","56207070","4804","2013-01-01","2014-12-31"
"340493","56207080","4804","2013-01-01","2014-12-31"
"340494","56207082","4804","2013-01-01","2014-12-31"
"340495","56207083","4804","2013-01-01","2014-12-31"
"340496","56207084","4804","2013-01-01","2014-12-31"
"340497","56207086","4804","2013-01-01","2014-12-31"
"340498","56207087","4804","2013-01-01","2014-12-31"
"340499","56207088","4804","2013-01-01","2014-12-31"
"340500","56207091","4804","2013-01-01","2014-12-31"
"340501","56207092","4804","2013-01-01","2014-12-31"
"340502","56207093","4804","2013-01-01","2014-12-31"
"340503","56207094","4804","2013-01-01","2014-12-31"
"340504","56207095","4804","2013-01-01","2014-12-31"
"340505","56207096","4804","2013-01-01","2014-12-31"
"340506","56207100","4804","2013-01-01","2014-12-31"
"340507","56207110","4004","2013-01-01","2014-12-31"
"340508","56207120","4004","2013-01-01","2014-12-31"
"340509","56207130","4004","2013-01-01","2014-12-31"
"340510","56207140","4804","2013-01-01","2014-12-31"
"340511","56207150","4004","2013-01-01","2014-12-31"
"340512","56207160","4004","2013-01-01","2014-12-31"
"340513","56207180","4004","2013-01-01","2014-12-31"
"340514","56207190","4804","2013-01-01","2014-12-31"
"340515","56207200","4804","2013-01-01","2014-12-31"
"340516","56207210","4804","2013-01-01","2014-12-31"
"340517","56207212","4804","2013-01-01","2014-12-31"
"340518","56207220","4804","2013-01-01","2014-12-31"
"340519","56207230","4804","2013-01-01","2014-12-31"
"340520","56207300","4804","2013-01-01","2014-12-31"
"340521","56207330","4804","2013-01-01","2014-12-31"
"340522","56207340","4804","2013-01-01","2014-12-31"
"340523","56207342","4804","2013-01-01","2014-12-31"
"340524","56207350","4804","2013-01-01","2014-12-31"
"340525","56207360","4804","2013-01-01","2014-12-31"
"340526","56207365","4804","2013-01-01","2014-12-31"
"340527","56207370","4804","2013-01-01","2014-12-31"
"340528","56208500","4804","2013-01-01","2014-12-31"
"340529","56208510","4804","2013-01-01","2014-12-31"
"340530","56208520","4804","2013-01-01","2014-12-31"
"340531","56208530","4804","2013-01-01","2014-12-31"
"340532","56208540","4804","2013-01-01","2014-12-31"
"340533","56208550","4804","2013-01-01","2014-12-31"
"340534","56209000","4804","2013-01-01","2014-12-31"
"340535","56210000","9002","2013-01-01","2014-12-31"
"340536","57000000","4604","2013-01-01","2014-12-31"
"340537","57000050","4604","2013-01-01","2014-12-31"
"340538","57000100","4604","2013-01-01","2014-12-31"
"340539","57100100","4602","2013-01-01","2014-12-31"
"340540","57101000","4604","2013-01-01","2014-12-31"
"340541","57102000","4604","2013-01-01","2014-12-31"
"340542","57103000","4604","2013-01-01","2014-12-31"
"340543","57103020","4602","2013-01-01","2014-12-31"
"340544","57103100","4602","2013-01-01","2014-12-31"
"340545","57104000","4602","2013-01-01","2014-12-31"
"340546","57106050","4604","2013-01-01","2014-12-31"
"340547","57106060","4602","2013-01-01","2014-12-31"
"340548","57106100","4602","2013-01-01","2014-12-31"
"340549","57106250","4604","2013-01-01","2014-12-31"
"340550","57106260","4602","2013-01-01","2014-12-31"
"340551","57106530","4602","2013-01-01","2014-12-31"
"340552","57107000","4602","2013-01-01","2014-12-31"
"340553","57110000","4602","2013-01-01","2014-12-31"
"340554","57117000","4602","2013-01-01","2014-12-31"
"340555","57117500","4602","2013-01-01","2014-12-31"
"340556","57119000","4602","2013-01-01","2014-12-31"
"340557","57120000","4602","2013-01-01","2014-12-31"
"340558","57123000","4604","2013-01-01","2014-12-31"
"340559","57124000","4604","2013-01-01","2014-12-31"
"340560","57124030","4602","2013-01-01","2014-12-31"
"340561","57124050","4602","2013-01-01","2014-12-31"
"340562","57124100","4602","2013-01-01","2014-12-31"
"340563","57124200","4602","2013-01-01","2014-12-31"
"340564","57124300","4602","2013-01-01","2014-12-31"
"340565","57124900","4602","2013-01-01","2014-12-31"
"340566","57125000","4602","2013-01-01","2014-12-31"
"340567","57125010","4602","2013-01-01","2014-12-31"
"340568","57125900","4602","2013-01-01","2014-12-31"
"340569","57126000","4602","2013-01-01","2014-12-31"
"340570","57127000","4602","2013-01-01","2014-12-31"
"340571","57128000","4602","2013-01-01","2014-12-31"
"340572","57128005","4602","2013-01-01","2014-12-31"
"340573","57130000","4602","2013-01-01","2014-12-31"
"340574","57131000","4604","2013-01-01","2014-12-31"
"340575","57132000","4604","2013-01-01","2014-12-31"
"340576","57134000","4604","2013-01-01","2014-12-31"
"340577","57135000","4604","2013-01-01","2014-12-31"
"340578","57137000","4604","2013-01-01","2014-12-31"
"340579","57139000","4602","2013-01-01","2014-12-31"
"340580","57143000","4602","2013-01-01","2014-12-31"
"340581","57143500","4602","2013-01-01","2014-12-31"
"340582","57144000","4602","2013-01-01","2014-12-31"
"340583","57148000","4604","2013-01-01","2014-12-31"
"340584","57148500","4604","2013-01-01","2014-12-31"
"340585","57151000","4604","2013-01-01","2014-12-31"
"340586","57201900","4604","2013-01-01","2014-12-31"
"340587","57206000","4602","2013-01-01","2014-12-31"
"340588","57206700","4604","2013-01-01","2014-12-31"
"340589","57206705","4604","2013-01-01","2014-12-31"
"340590","57206710","4604","2013-01-01","2014-12-31"
"340591","57206715","4602","2013-01-01","2014-12-31"
"340592","57206800","4604","2013-01-01","2014-12-31"
"340593","57207000","4604","2013-01-01","2014-12-31"
"340594","57208000","4604","2013-01-01","2014-12-31"
"340595","57209000","4604","2013-01-01","2014-12-31"
"340596","57211000","4602","2013-01-01","2014-12-31"
"340597","57213000","4602","2013-01-01","2014-12-31"
"340598","57213010","4602","2013-01-01","2014-12-31"
"340599","57213850","4602","2013-01-01","2014-12-31"
"340600","57214000","4604","2013-01-01","2014-12-31"
"340601","57214100","4602","2013-01-01","2014-12-31"
"340602","57215000","4602","2013-01-01","2014-12-31"
"340603","57216000","4602","2013-01-01","2014-12-31"
"340604","57218000","4602","2013-01-01","2014-12-31"
"340605","57219000","4602","2013-01-01","2014-12-31"
"340606","57221000","4602","2013-01-01","2014-12-31"
"340607","57221700","4602","2013-01-01","2014-12-31"
"340608","57221800","4602","2013-01-01","2014-12-31"
"340609","57221810","4602","2013-01-01","2014-12-31"
"340610","57223000","4602","2013-01-01","2014-12-31"
"340611","57224000","4602","2013-01-01","2014-12-31"
"340612","57227000","4602","2013-01-01","2014-12-31"
"340613","57228000","4604","2013-01-01","2014-12-31"
"340614","57229000","4602","2013-01-01","2014-12-31"
"340615","57229500","4602","2013-01-01","2014-12-31"
"340616","57230000","4604","2013-01-01","2014-12-31"
"340617","57231000","4604","2013-01-01","2014-12-31"
"340618","57231100","4602","2013-01-01","2014-12-31"
"340619","57231200","4602","2013-01-01","2014-12-31"
"340620","57231250","4604","2013-01-01","2014-12-31"
"340621","57237100","4604","2013-01-01","2014-12-31"
"340622","57237200","4604","2013-01-01","2014-12-31"
"340623","57237300","4604","2013-01-01","2014-12-31"
"340624","57237310","4602","2013-01-01","2014-12-31"
"340625","57237900","4604","2013-01-01","2014-12-31"
"340626","57238000","4602","2013-01-01","2014-12-31"
"340627","57239000","4602","2013-01-01","2014-12-31"
"340628","57239100","4602","2013-01-01","2014-12-31"
"340629","57240100","4602","2013-01-01","2014-12-31"
"340630","57241000","4602","2013-01-01","2014-12-31"
"340631","57241200","4604","2013-01-01","2014-12-31"
"340632","57243000","4602","2013-01-01","2014-12-31"
"340633","57301500","4604","2013-01-01","2014-12-31"
"340634","57301505","4604","2013-01-01","2014-12-31"
"340635","57301510","4604","2013-01-01","2014-12-31"
"340636","57301511","4602","2013-01-01","2014-12-31"
"340637","57301512","4602","2013-01-01","2014-12-31"
"340638","57301520","4604","2013-01-01","2014-12-31"
"340639","57301530","4604","2013-01-01","2014-12-31"
"340640","57301535","4602","2013-01-01","2014-12-31"
"340641","57301540","4604","2013-01-01","2014-12-31"
"340642","57302100","4604","2013-01-01","2014-12-31"
"340643","57303100","4604","2013-01-01","2014-12-31"
"340644","57303105","4604","2013-01-01","2014-12-31"
"340645","57304100","4604","2013-01-01","2014-12-31"
"340646","57305100","4602","2013-01-01","2014-12-31"
"340647","57305150","4602","2013-01-01","2014-12-31"
"340648","57305160","4602","2013-01-01","2014-12-31"
"340649","57305165","4602","2013-01-01","2014-12-31"
"340650","57305170","4602","2013-01-01","2014-12-31"
"340651","57305174","4602","2013-01-01","2014-12-31"
"340652","57305175","4602","2013-01-01","2014-12-31"
"340653","57305180","4602","2013-01-01","2014-12-31"
"340654","57305200","4604","2013-01-01","2014-12-31"
"340655","57305210","4602","2013-01-01","2014-12-31"
"340656","57305215","4604","2013-01-01","2014-12-31"
"340657","57305300","4602","2013-01-01","2014-12-31"
"340658","57305400","4602","2013-01-01","2014-12-31"
"340659","57305500","4602","2013-01-01","2014-12-31"
"340660","57305600","4602","2013-01-01","2014-12-31"
"340661","57306100","4604","2013-01-01","2014-12-31"
"340662","57306120","4604","2013-01-01","2014-12-31"
"340663","57306130","4602","2013-01-01","2014-12-31"
"340664","57306500","4602","2013-01-01","2014-12-31"
"340665","57306700","4604","2013-01-01","2014-12-31"
"340666","57306800","4602","2013-01-01","2014-12-31"
"340667","57307010","4602","2013-01-01","2014-12-31"
"340668","57307500","4604","2013-01-01","2014-12-31"
"340669","57308150","4602","2013-01-01","2014-12-31"
"340670","57308190","4602","2013-01-01","2014-12-31"
"340671","57308400","4604","2013-01-01","2014-12-31"
"340672","57309100","4602","2013-01-01","2014-12-31"
"340673","57316200","4604","2013-01-01","2014-12-31"
"340674","57316300","4602","2013-01-01","2014-12-31"
"340675","57316380","4602","2013-01-01","2014-12-31"
"340676","57316450","4602","2013-01-01","2014-12-31"
"340677","57316500","4602","2013-01-01","2014-12-31"
"340678","57316710","4602","2013-01-01","2014-12-31"
"340679","57319000","4604","2013-01-01","2014-12-31"
"340680","57320500","4602","2013-01-01","2014-12-31"
"340681","57321500","4602","2013-01-01","2014-12-31"
"340682","57321900","4604","2013-01-01","2014-12-31"
"340683","57321905","4604","2013-01-01","2014-12-31"
"340684","57323000","4602","2013-01-01","2014-12-31"
"340685","57325000","4604","2013-01-01","2014-12-31"
"340686","57326000","4604","2013-01-01","2014-12-31"
"340687","57327450","4604","2013-01-01","2014-12-31"
"340688","57327500","4604","2013-01-01","2014-12-31"
"340689","57328000","4602","2013-01-01","2014-12-31"
"340690","57329000","4602","2013-01-01","2014-12-31"
"340691","57330000","4602","2013-01-01","2014-12-31"
"340692","57330010","4602","2013-01-01","2014-12-31"
"340693","57331000","4602","2013-01-01","2014-12-31"
"340694","57332050","4602","2013-01-01","2014-12-31"
"340695","57332100","4602","2013-01-01","2014-12-31"
"340696","57335550","4602","2013-01-01","2014-12-31"
"340697","57336000","4604","2013-01-01","2014-12-31"
"340698","57337000","4604","2013-01-01","2014-12-31"
"340699","57339000","4604","2013-01-01","2014-12-31"
"340700","57339500","4602","2013-01-01","2014-12-31"
"340701","57340000","4604","2013-01-01","2014-12-31"
"340702","57341000","4604","2013-01-01","2014-12-31"
"340703","57341200","4602","2013-01-01","2014-12-31"
"340704","57344000","4604","2013-01-01","2014-12-31"
"340705","57344001","4602","2013-01-01","2014-12-31"
"340706","57344005","4602","2013-01-01","2014-12-31"
"340707","57344007","4602","2013-01-01","2014-12-31"
"340708","57344010","4602","2013-01-01","2014-12-31"
"340709","57344015","4602","2013-01-01","2014-12-31"
"340710","57344020","4602","2013-01-01","2014-12-31"
"340711","57344025","4602","2013-01-01","2014-12-31"
"340712","57346500","4602","2013-01-01","2014-12-31"
"340713","57347000","4602","2013-01-01","2014-12-31"
"340714","57348000","4602","2013-01-01","2014-12-31"
"340715","57349000","4602","2013-01-01","2014-12-31"
"340716","57349020","4602","2013-01-01","2014-12-31"
"340717","57355000","4602","2013-01-01","2014-12-31"
"340718","57401100","4604","2013-01-01","2014-12-31"
"340719","57406100","4604","2013-01-01","2014-12-31"
"340720","57407100","4602","2013-01-01","2014-12-31"
"340721","57407110","4602","2013-01-01","2014-12-31"
"340722","57408100","4604","2013-01-01","2014-12-31"
"340723","57409100","4602","2013-01-01","2014-12-31"
"340724","57410000","4604","2013-01-01","2014-12-31"
"340725","57411000","4604","2013-01-01","2014-12-31"
"340726","57412000","9999","2013-01-01","2014-12-31"
"340727","57413000","4602","2013-01-01","2014-12-31"
"340728","57416000","4604","2013-01-01","2014-12-31"
"340729","57416010","4602","2013-01-01","2014-12-31"
"340730","57417000","4604","2013-01-01","2014-12-31"
"340731","57418000","4604","2013-01-01","2014-12-31"
"340732","57419000","4602","2013-01-01","2014-12-31"
"340733","57601100","9999","2013-01-01","2014-12-31"
"340734","57602100","9999","2013-01-01","2014-12-31"
"340735","57602500","9999","2013-01-01","2014-12-31"
"340736","57801000","9002","2013-01-01","2014-12-31"
"340737","57803000","9002","2013-01-01","2014-12-31"
"340738","57804000","9002","2013-01-01","2014-12-31"
"340739","57805000","9002","2013-01-01","2014-12-31"
"340740","57805080","9002","2013-01-01","2014-12-31"
"340741","57805090","9002","2013-01-01","2014-12-31"
"340742","57805100","9002","2013-01-01","2014-12-31"
"340743","57805500","9002","2013-01-01","2014-12-31"
"340744","57806000","9002","2013-01-01","2014-12-31"
"340745","57806050","9002","2013-01-01","2014-12-31"
"340746","57806100","9002","2013-01-01","2014-12-31"
"340747","57806200","9002","2013-01-01","2014-12-31"
"340748","57807010","9002","2013-01-01","2014-12-31"
"340749","57820000","9002","2013-01-01","2014-12-31"
"340750","57820100","9002","2013-01-01","2014-12-31"
"340751","57822000","9002","2013-01-01","2014-12-31"
"340752","57823000","9002","2013-01-01","2014-12-31"
"340753","57824000","9002","2013-01-01","2014-12-31"
"340754","57824500","9002","2013-01-01","2014-12-31"
"340755","57830100","9012","2013-01-01","2014-12-31"
"340756","58100000","3706","2013-01-01","2014-12-31"
"340757","58100005","3706","2013-01-01","2014-12-31"
"340758","58100010","3706","2013-01-01","2014-12-31"
"340759","58100013","3706","2013-01-01","2014-12-31"
"340760","58100015","3706","2013-01-01","2014-12-31"
"340761","58100017","3706","2013-01-01","2014-12-31"
"340762","58100020","3706","2013-01-01","2014-12-31"
"340763","58100100","3502","2013-01-01","2014-12-31"
"340764","58100120","3502","2013-01-01","2014-12-31"
"340765","58100125","3502","2013-01-01","2014-12-31"
"340766","58100135","3502","2013-01-01","2014-12-31"
"340767","58100140","3502","2013-01-01","2014-12-31"
"340768","58100145","3502","2013-01-01","2014-12-31"
"340769","58100160","3502","2013-01-01","2014-12-31"
"340770","58100165","3502","2013-01-01","2014-12-31"
"340771","58100200","3502","2013-01-01","2014-12-31"
"340772","58100220","3502","2013-01-01","2014-12-31"
"340773","58100235","3502","2013-01-01","2014-12-31"
"340774","58100245","3502","2013-01-01","2014-12-31"
"340775","58100255","3502","2013-01-01","2014-12-31"
"340776","58100260","3502","2013-01-01","2014-12-31"
"340777","58100300","3502","2013-01-01","2014-12-31"
"340778","58100320","3502","2013-01-01","2014-12-31"
"340779","58100325","3502","2013-01-01","2014-12-31"
"340780","58100330","3502","2013-01-01","2014-12-31"
"340781","58100360","3506","2013-01-01","2014-12-31"
"340782","58100370","3506","2013-01-01","2014-12-31"
"340783","58100520","3506","2013-01-01","2014-12-31"
"340784","58100525","3506","2013-01-01","2014-12-31"
"340785","58100530","3506","2013-01-01","2014-12-31"
"340786","58100535","3506","2013-01-01","2014-12-31"
"340787","58100620","3506","2013-01-01","2014-12-31"
"340788","58100625","3506","2013-01-01","2014-12-31"
"340789","58100630","3506","2013-01-01","2014-12-31"
"340790","58100635","3506","2013-01-01","2014-12-31"
"340791","58100720","3506","2013-01-01","2014-12-31"
"340792","58100725","3506","2013-01-01","2014-12-31"
"340793","58100800","3506","2013-01-01","2014-12-31"
"340794","58100805","3506","2013-01-01","2014-12-31"
"340795","58101320","3502","2013-01-01","2014-12-31"
"340796","58101323","3502","2013-01-01","2014-12-31"
"340797","58101325","3502","2013-01-01","2014-12-31"
"340798","58101345","3502","2013-01-01","2014-12-31"
"340799","58101347","3502","2013-01-01","2014-12-31"
"340800","58101350","3502","2013-01-01","2014-12-31"
"340801","58101357","3502","2013-01-01","2014-12-31"
"340802","58101450","3502","2013-01-01","2014-12-31"
"340803","58101457","3502","2013-01-01","2014-12-31"
"340804","58101460","3502","2013-01-01","2014-12-31"
"340805","58101520","3502","2013-01-01","2014-12-31"
"340806","58101525","3502","2013-01-01","2014-12-31"
"340807","58101540","3502","2013-01-01","2014-12-31"
"340808","58101555","3502","2013-01-01","2014-12-31"
"340809","58101610","3502","2013-01-01","2014-12-31"
"340810","58101615","3502","2013-01-01","2014-12-31"
"340811","58101620","3502","2013-01-01","2014-12-31"
"340812","58101625","3502","2013-01-01","2014-12-31"
"340813","58101630","3502","2013-01-01","2014-12-31"
"340814","58101635","3502","2013-01-01","2014-12-31"
"340815","58101720","3502","2013-01-01","2014-12-31"
"340816","58101725","3502","2013-01-01","2014-12-31"
"340817","58101730","3502","2013-01-01","2014-12-31"
"340818","58101733","3502","2013-01-01","2014-12-31"
"340819","58101735","3502","2013-01-01","2014-12-31"
"340820","58101745","3502","2013-01-01","2014-12-31"
"340821","58101750","3502","2013-01-01","2014-12-31"
"340822","58101800","3506","2013-01-01","2014-12-31"
"340823","58101820","3506","2013-01-01","2014-12-31"
"340824","58101830","3506","2013-01-01","2014-12-31"
"340825","58101930","3502","2013-01-01","2014-12-31"
"340826","58101935","3502","2013-01-01","2014-12-31"
"340827","58101940","3502","2013-01-01","2014-12-31"
"340828","58101945","3502","2013-01-01","2014-12-31"
"340829","58101950","3502","2013-01-01","2014-12-31"
"340830","58101955","3502","2013-01-01","2014-12-31"
"340831","58103120","3506","2013-01-01","2014-12-31"
"340832","58103130","3506","2013-01-01","2014-12-31"
"340833","58103200","3506","2013-01-01","2014-12-31"
"340834","58103210","3506","2013-01-01","2014-12-31"
"340835","58103250","3506","2013-01-01","2014-12-31"
"340836","58103310","3506","2013-01-01","2014-12-31"
"340837","58104090","3504","2013-01-01","2014-12-31"
"340838","58104120","3504","2013-01-01","2014-12-31"
"340839","58104130","3504","2013-01-01","2014-12-31"
"340840","58104150","3504","2013-01-01","2014-12-31"
"340841","58104160","3504","2013-01-01","2014-12-31"
"340842","58104180","3504","2013-01-01","2014-12-31"
"340843","58104190","3504","2013-01-01","2014-12-31"
"340844","58104260","3506","2013-01-01","2014-12-31"
"340845","58104270","3506","2013-01-01","2014-12-31"
"340846","58104280","3506","2013-01-01","2014-12-31"
"340847","58104290","3506","2013-01-01","2014-12-31"
"340848","58104320","3506","2013-01-01","2014-12-31"
"340849","58104340","3506","2013-01-01","2014-12-31"
"340850","58104500","3506","2013-01-01","2014-12-31"
"340851","58104520","3506","2013-01-01","2014-12-31"
"340852","58104530","3506","2013-01-01","2014-12-31"
"340853","58104535","3506","2013-01-01","2014-12-31"
"340854","58104540","3506","2013-01-01","2014-12-31"
"340855","58104550","3506","2013-01-01","2014-12-31"
"340856","58104710","3506","2013-01-01","2014-12-31"
"340857","58104720","3506","2013-01-01","2014-12-31"
"340858","58104730","3506","2013-01-01","2014-12-31"
"340859","58104740","3506","2013-01-01","2014-12-31"
"340860","58104745","3506","2013-01-01","2014-12-31"
"340861","58104750","3506","2013-01-01","2014-12-31"
"340862","58104760","3506","2013-01-01","2014-12-31"
"340863","58104770","3506","2013-01-01","2014-12-31"
"340864","58104800","3506","2013-01-01","2014-12-31"
"340865","58104820","3506","2013-01-01","2014-12-31"
"340866","58104825","3506","2013-01-01","2014-12-31"
"340867","58104830","3506","2013-01-01","2014-12-31"
"340868","58104835","3506","2013-01-01","2014-12-31"
"340869","58104900","3706","2013-01-01","2014-12-31"
"340870","58104905","3706","2013-01-01","2014-12-31"
"340871","58105000","3506","2013-01-01","2014-12-31"
"340872","58105050","3506","2013-01-01","2014-12-31"
"340873","58105075","3506","2013-01-01","2014-12-31"
"340874","58105100","3506","2013-01-01","2014-12-31"
"340875","58105105","3506","2013-01-01","2014-12-31"
"340876","58105110","3506","2013-01-01","2014-12-31"
"340877","58106200","3602","2013-01-01","2014-12-31"
"340878","58106205","3602","2013-01-01","2014-12-31"
"340879","58106210","3602","2013-01-01","2014-12-31"
"340880","58106220","3602","2013-01-01","2014-12-31"
"340881","58106225","3602","2013-01-01","2014-12-31"
"340882","58106230","3602","2013-01-01","2014-12-31"
