"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"333607","","2015-06-22","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","48000002457"
"333608","","2015-04-15","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","48000002457"
"333609","","2015-06-22","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","48000002457"
"333610","","2015-04-15","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","48000002457"
"333611","","2015-06-22","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","48000002457"
"333612","","2015-06-22","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","48000002457"
"333613","","2015-04-15","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","48000002457"
"333614","","2015-04-15","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","48000002457"
"333615","","2015-06-22","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","48000002457"
"333616","","2015-06-22","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","48000002457"
"333617","","2015-04-15","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","48000002457"
"333618","","2015-04-15","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","48000002457"
"333622","","2015-04-07","","","2011-11-28","Retail store","H171BSCWBB0744","","CARRBORO","Food Lion","NC","48000002457"
"333623","","2015-08-03","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333624","","2015-04-07","","","2011-11-28","Retail store","H171BSCWBB0743","","CARRBORO","Food Lion","NC","48000002457"
"333625","","2015-08-03","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333626","","2015-04-07","","","2011-11-28","Retail store","H171BSCWBB0744","","CARRBORO","Food Lion","NC","48000002457"
"333627","","2015-08-03","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333628","","2015-04-07","","","2011-11-28","Retail store","H171BSCWBB0744","","CARRBORO","Food Lion","NC","48000002457"
"333629","","2015-08-03","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333630","","2015-04-07","","","2011-11-28","Retail store","H171BSCWBB0743","","CARRBORO","Food Lion","NC","48000002457"
"333631","","2015-08-03","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333632","","2015-08-03","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333633","","2015-04-07","","","2011-11-28","Retail store","H171BSCWBB0743","","CARRBORO","Food Lion","NC","48000002457"
"333634","","2015-04-07","","","2011-11-28","Retail store","H171BSCWBB0744","","CARRBORO","Food Lion","NC","48000002457"
"333635","","2015-04-07","","","2011-11-28","Retail store","H171BSCWBB0744","","CARRBORO","Food Lion","NC","48000002457"
"333636","","2015-08-03","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333637","","2015-11-21","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333641","","2015-08-22","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","48000002457"
"333642","","2015-01-07","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","48000002457"
"333643","","2015-08-22","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","48000002457"
"333644","","2015-01-07","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","48000002457"
"333645","","2015-08-22","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","48000002457"
"333646","","2015-01-07","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","48000002457"
"333647","","2015-01-07","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","48000002457"
"333648","","2015-08-22","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","48000002457"
"333649","","2015-08-22","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","48000002457"
"333650","","2015-01-07","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","48000002457"
"333651","","2015-01-07","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","48000002457"
"333652","","2015-08-22","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","48000002457"
"333653","","2015-08-22","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","48000002457"
"333654","","2015-01-07","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","48000002457"
"333655","","2015-08-22","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","48000002457"
"333656","","2015-01-07","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","48000002457"
"333660","","2015-08-25","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","48000002457"
"333661","","2015-04-18","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","48000002457"
"333662","","2015-04-18","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","48000002457"
"333663","","2015-08-25","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","48000002457"
"333664","","2015-04-18","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","48000002457"
"333665","","2015-04-18","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","48000002457"
"333666","","2015-08-25","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","48000002457"
"333667","","2015-08-25","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","48000002457"
"333668","","2015-08-25","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","48000002457"
"333669","","2015-04-18","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","48000002457"
"333670","","2015-04-18","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","48000002457"
"333671","","2015-08-25","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","48000002457"
"333672","","2015-04-18","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","48000002457"
"333673","","2015-04-18","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","48000002457"
"333674","","2015-08-25","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","48000002457"
"333675","","2015-08-25","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","48000002457"
"333680","","2015-04-26","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","48000002457"
"333681","","2015-04-13","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","48000002457"
"333682","","2015-09-13","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","48000002457"
"333683","","2015-09-13","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","48000002457"
"333684","","2015-04-13","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","48000002457"
"333685","","2015-04-22","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","48000002457"
"333686","","2015-09-13","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","48000002457"
"333687","","2015-09-13","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","48000002457"
"333688","","2015-04-22","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","48000002457"
"333689","","2015-09-13","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","48000002457"
"333690","","2015-04-26","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","48000002457"
"333691","","2015-09-13","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","48000002457"
"333692","","2015-04-13","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","48000002457"
"333693","","2015-09-13","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","48000002457"
"333694","","2015-04-13","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","48000002457"
"333695","","2015-09-13","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","48000002457"
"333700","","2014-08-10","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","8067308"
"333701","","2014-04-14","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","8067308"
"333702","","2014-08-10","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","8067308"
"333703","","2014-04-14","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","8067308"
"333704","","2014-08-10","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","8067308"
"333705","","2014-04-14","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","8067308"
"333706","","2014-08-10","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","8067308"
"333707","","2014-04-14","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","8067308"
"333708","","2014-08-10","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","8067308"
"333709","","2014-08-10","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","8067308"
"333710","","2014-04-14","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","8067308"
"333711","","2014-04-14","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","8067308"
"333712","","2014-04-14","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","8067308"
"333713","","","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","8067308"
"333714","","2014-08-10","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","8067308"
"333715","","2014-04-14","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","8067308"
"333719","","2015-09-15","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","48000002457"
"333720","","2015-11-21","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333721","","2015-09-15","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","48000002457"
"333722","","2015-11-21","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333723","","2015-09-15","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","48000002457"
"333724","","2015-11-21","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333725","","2015-09-15","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","48000002457"
"333726","","2015-11-21","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333727","","2015-09-15","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","48000002457"
"333728","","2015-09-15","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","48000002457"
"333729","","2015-11-21","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333730","","2015-09-15","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","48000002457"
"333731","","2015-09-15","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","48000002457"
"333732","","2015-11-21","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333733","","2015-11-21","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333734","","2015-11-21","","","2012-01-12","Retail store","","","CHRISTIANSBURG","WalMart SuperCenter","VA","48000002457"
"333748","","2014-04-06","","","2011-11-29","Retail store","","","PLEASANTON","Albertsons","CA","8067308"
"333749","","2014-04-04","","","2011-11-28","Retail store","1094J41AKJWH61017","","CARRBORO","Food Lion","NC","8067308"
"333750","","2014-04-06","","","2011-11-29","Retail store","","","PLEASANTON","Albertsons","CA","8067308"
"333751","","2014-04-04","","","2011-11-28","Retail store","1094J41AKJWH61015","","CARRBORO","Food Lion","NC","8067308"
"333752","","2014-04-06","","","2011-11-29","Retail store","","","PLEASANTON","Albertsons","CA","8067308"
"333753","","2014-04-04","","","2011-11-28","Retail store","1094J41AKJWH61015","","CARRBORO","Food Lion","NC","8067308"
"333754","","2014-04-06","","","2011-11-29","Retail store","","","PLEASANTON","Albertsons","CA","8067308"
"333755","","2014-04-04","","","2011-11-28","Retail store","1094J41AKJWH61012","","CARRBORO","Food Lion","NC","8067308"
"333756","","2014-04-06","","","2011-11-29","Retail store","","","PLEASANTON","Albertsons","CA","8067308"
"333757","","2014-04-06","","","2011-11-29","Retail store","","","PLEASANTON","Albertsons","CA","8067308"
"333758","","2014-04-04","","","2011-11-28","Retail store","1094J41AKJWH61015","","CARRBORO","Food Lion","NC","8067308"
"333759","","2014-04-04","","","2011-11-28","Retail store","1094J41AKJWH61015","","CARRBORO","Food Lion","NC","8067308"
"333760","","2014-04-06","","","2011-11-29","Retail store","","","PLEASANTON","Albertsons","CA","8067308"
"333761","","2014-04-06","","","2011-11-29","Retail store","","","PLEASANTON","Albertsons","CA","8067308"
"333762","","2014-04-04","","","2011-11-28","Retail store","1094J41AKJWH61016","","CARRBORO","Food Lion","NC","8067308"
"333763","","2014-04-04","","","2011-11-28","Retail store","1094J41AKJWH61014","","CARRBORO","Food Lion","NC","8067308"
"333767","","2014-03-14","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","8067308"
"333768","","2014-04-20","","","2011-11-28","Retail store","1110SMBBCJWH60854","","BELTON","Price Chopper Supermarket","MO","8067308"
"333769","","2014-04-20","","","2011-11-28","Retail store","1110SMBBCJWH60854","","BELTON","Price Chopper Supermarket","MO","8067308"
"333770","","2014-03-14","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","8067308"
"333771","","2014-04-20","","","2011-11-28","Retail store","1110SMBBCJWH60854","","BELTON","Price Chopper Supermarket","MO","8067308"
"333772","","2014-03-14","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","8067308"
"333773","","2014-03-14","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","8067308"
"333774","","2014-04-20","","","2011-11-28","Retail store","1110SMBBCJWH60854","","BELTON","Price Chopper Supermarket","MO","8067308"
"333775","","2014-03-14","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","8067308"
"333776","","2014-03-14","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","8067308"
"333777","","2014-04-20","","","2011-11-28","Retail store","1110SMBBCJWH60854","","BELTON","Price Chopper Supermarket","MO","8067308"
"333778","","2014-04-20","","","2011-11-28","Retail store","1110SMBBCJWH60854","","BELTON","Price Chopper Supermarket","MO","8067308"
"333779","","2014-03-14","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","8067308"
"333780","","2014-03-14","","","2011-11-28","Retail store","","","LAKE WORTH","Publix Super Market","FL","8067308"
"333781","","2014-04-20","","","2011-11-28","Retail store","1110SMBBCJWH60854","","BELTON","Price Chopper Supermarket","MO","8067308"
"333782","","2014-04-20","","","2011-11-28","Retail store","1110SMBBCJWH60854","","BELTON","Price Chopper Supermarket","MO","8067308"
"333786","","2014-04-26","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","8067308"
"333787","","2014-06-03","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","8067308"
"333788","","2014-04-26","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","8067308"
"333789","","2014-06-03","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","8067308"
"333790","","2014-04-26","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","8067308"
"333791","","2014-04-26","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","8067308"
"333792","","2014-06-03","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","8067308"
"333793","","2014-06-03","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","8067308"
"333794","","2014-04-26","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","8067308"
"333795","","2014-04-26","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","8067308"
"333796","","2014-06-03","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","8067308"
"333797","","2014-06-03","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","8067308"
"333798","","2014-04-26","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","8067308"
"333799","","2014-06-03","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","8067308"
"333800","","2014-04-26","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","8067308"
"333801","","2014-06-03","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","8067308"
"333806","AMERICAS CHOICE TUNA","2014-08-30","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807420720"
"333807","KROGER CANNED TUNA","2014-07-01","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110890849"
"333808","AMERICAS CHOICE TUNA","2014-08-30","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807420720"
"333809","KROGER CANNED TUNA","2014-07-01","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110890849"
"333810","AMERICAS CHOICE TUNA","2014-08-30","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807420720"
"333811","KROGER CANNED TUNA","2014-07-01","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110890849"
"333812","AMERICAS CHOICE TUNA","2014-08-30","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807420720"
"333813","KROGER CANNED TUNA","2014-07-01","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110890849"
"333814","AMERICAS CHOICE TUNA","2014-08-30","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807420720"
"333815","AMERICAS CHOICE TUNA","2014-08-30","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807420720"
"333816","KROGER CANNED TUNA","2014-07-01","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110890849"
"333817","KROGER CANNED TUNA","2014-07-01","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110890849"
"333818","AMERICAS CHOICE TUNA","2014-08-30","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807420720"
"333819","KROGER CANNED TUNA","2014-07-01","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110890849"
"333820","KROGER CANNED TUNA","2014-07-01","","","2011-11-28","Retail store","","","ANDERSON","Pay Less Super Market","IN","11110890849"
"333821","AMERICAS CHOICE TUNA","2014-08-30","","","2011-11-27","Retail store","","","COLLEGE POINT","Waldbaum","NY","754807420720"
"333825","","2014-04-12","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","8067308"
"333826","","2014-08-29","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","8067308"
"333827","","2014-04-12","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","8067308"
"333828","","2014-04-12","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","8067308"
"333829","","2014-08-29","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","8067308"
"333830","","2014-04-12","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","8067308"
"333831","","2014-08-29","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","8067308"
"333832","","2014-04-12","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","8067308"
"333833","","2014-08-29","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","8067308"
"333834","","2014-08-29","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","8067308"
"333835","","2014-04-12","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","8067308"
"333836","","2014-08-29","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","8067308"
"333837","","2014-04-12","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","8067308"
"333838","","2014-08-29","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","8067308"
"333839","","2014-08-29","","","2011-11-30","Retail store","","","SAPULPA","WalMart SuperCenter","OK","8067308"
"333840","","2014-04-12","","","2011-11-28","Retail store","","","PORT HURON","Kroger Store","MI","8067308"
"333845","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333846","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333847","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333848","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333849","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333850","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333851","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333852","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333853","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333854","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333855","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333856","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333857","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333858","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333859","SUNNY SELECT TUNA","2014-08-04","","","2011-11-29","Retail store","","","FREMONT","Safeway","CA","117544109167"
"333860","MY ESSENTIALS","","","","2011-11-28","Retail store","","","CARRBORO","Food Lion","NC","725439100038"
"333864","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333865","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333866","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333867","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333868","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333869","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333870","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333871","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333872","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333873","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333874","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333875","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333876","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333877","","2014-08-31","","","2011-11-25","Retail store","","","BESSEMER","WalMart Supercenter","AL","8067308"
"333878","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333879","","2014-05-21","","","2011-11-29","Retail store","","","PARADISE","Safeway","CA","8067308"
"333893","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333894","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333895","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333896","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333897","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333898","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333899","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333900","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333901","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333902","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333903","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333904","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333905","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333906","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333907","MIDWEST COUNTRY FARE TUNA","2014-08-25","","","2011-11-28","Retail store","","","BELTON","Hy-Vee","MO","75450816617"
"333908","GREAT VALUE TUNA","2014-05-12","","","2011-11-28","Retail store","","","WEST PALM BEACH","WalMart SuperCenter","FL","78742082752"
"333912","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333913","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333914","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333915","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333916","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333917","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333918","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333919","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333920","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333921","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333922","SAFEWAY CANNED TUNA","2013-07-14","","","2011-11-27","Retail store","","","DENVER","Safeway","CO","21130356126"
"333923","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
"333924","SHOP RITE TUNA","2014-07-01","","","2011-11-29","Retail store","","","WATERBURY","Shop Rite","CT","41190046188"
