"id","fdc_id","fdc_id_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code","survey_flag"
"29628","340455","","3","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0","5"
"29629","340456","","1","1","20037","Rice, brown, long-grain, cooked","C","10205","1 cup","195","0","0"
"29630","340456","343822","2","1","81102000","Margarine, NFS","TS","10205","1 cup","4.771","0","4"
"29631","340456","","3","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0","5"
"29632","340457","","1","1","20037","Rice, brown, long-grain, cooked","C","10205","1 cup","195","0","0"
"29633","340457","","2","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0","5"
"29634","340458","","1","46","8100","Cereals, CREAM OF RICE, dry","GM","0","NONE","46","358","0"
"29635","340458","","2","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29636","340458","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29637","340459","","1","1","20044","Rice, white, long-grain, regular, raw, enriched","C","10205","1 cup","185","432","0"
"29638","340459","336069","2","3","11100000","Milk, NFS","C","10205","1 cup","732","2152","0"
"29639","340459","","3","1","2047","Salt, table","TS","10205","1 cup","6","0","5"
"29640","340460","","1","1","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","158","0","0"
"29641","340460","","2","0.25","2047","Salt, table","TS","10205","1 cup","1.5","0","5"
"29642","340460","","3","0.5","19296","Honey","TB","10205","1 cup","10.594","0","0"
"29643","340461","","1","0.333","20044","Rice, white, long-grain, regular, raw, enriched","C","10205","1 cup","61.605","432","0"
"29644","340461","336069","2","1","11100000","Milk, NFS","C","10205","1 cup","244","2151","0"
"29645","340461","","3","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29646","340461","","4","3","19335","Sugars, granulated","TB","10205","1 cup","37.5","0","0"
"29647","340461","","5","0.25","2047","Salt, table","TS","10205","1 cup","1.5","0","5"
"29648","340462","","1","46","8100","Cereals, CREAM OF RICE, dry","GM","0","NONE","46","358","0"
"29649","340462","","2","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29650","340462","","3","0.4","2047","Salt, table","GM","0","NONE","0.4","0","5"
"29651","340462","343831","4","2","81103080","Margarine-like spread, tub, salted","TS","10205","1 cup","9.542","0","4"
"29652","340463","","1","46","8100","Cereals, CREAM OF RICE, dry","GM","0","NONE","46","358","0"
"29653","340463","","2","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29654","340463","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29655","340464","","1","44.1111","8100","Cereals, CREAM OF RICE, dry","GM","0","NONE","44.111","358","3"
"29656","340464","336069","2","1","11100000","Milk, NFS","C","10205","1 cup","244","0","0"
"29657","340464","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29658","340465","","1","7","14411","Beverages, water, tap, drinking","C","10205","1 cup","1659","0","0"
"29659","340465","","2","2","2047","Salt, table","TS","10205","1 cup","12","0","5"
"29660","340465","","3","3","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","474","0","0"
"29661","340466","","1","5","32011","Yellow rice with seasoning, dry packet mix, unprepared","WO","0","NONE","141.75","432","0"
"29662","340466","","2","2","14411","Beverages, water, tap, drinking","C","10205","1 cup","474","0","0"
"29663","340467","","1","5","32011","Yellow rice with seasoning, dry packet mix, unprepared","WO","0","NONE","141.75","432","0"
"29664","340467","","2","2","14411","Beverages, water, tap, drinking","C","10205","1 cup","474","0","0"
"29665","340468","","1","5","32011","Yellow rice with seasoning, dry packet mix, unprepared","WO","0","NONE","141.75","432","0"
"29666","340468","","2","2","14411","Beverages, water, tap, drinking","C","10205","1 cup","474","0","0"
"29667","340468","343823","3","1","81102010","Margarine, stick, salted","TB","10205","1 cup","14.188","0","4"
"29668","340469","","1","1","20055","Rice, white, glutinous, unenriched, cooked","C","10043","1 cup, cooked","174","0","0"
"29669","340469","","2","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0","0"
"29670","340470","","1","49.5","14429","Beverages, water, tap, municipal","GM","0","NONE","49.5","0","0"
"29671","340470","","2","22.6","20036","Rice, brown, long-grain, raw","GM","0","NONE","22.6","0","0"
"29672","340470","","3","22.6","9320","Strawberries, frozen, sweetened, sliced","GM","0","NONE","22.6","0","0"
"29673","340470","","4","4.3","4511","Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)","GM","0","NONE","4.3","0","0"
"29674","340470","","5","1","4044","Oil, soybean, salad or cooking","GM","0","NONE","1","0","0"
"29675","340470","","6","0.1","2047","Salt, table","GM","0","NONE","0.1","0","0"
"29676","340471","","1","1","20089","Wild rice, cooked","","10205","1 cup","164","0","0"
"29677","340471","343866","2","1","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.542","0","4"
"29678","340471","","3","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0","5"
"29679","340472","","1","1","20089","Wild rice, cooked"," ","10205","1 cup","164","0","0"
"29680","340472","","2","0.167","2047","Salt, table","TS","10205","1 cup","1.002","0","5"
"29681","340473","","1","1","20089","Wild rice, cooked","","10205","1 cup","164","0","0"
"29682","340473","343866","2","1","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.542","0","4"
"29683","340473","","3","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0","5"
"29684","340474","","1","75","20037","Rice, brown, long-grain, cooked","GM","0","NONE","75","0","0"
"29685","340474","","2","6.4","4511","Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)","GM","0","NONE","6.4","0","0"
"29686","340474","","3","6.4","4659","Oil, industrial, coconut, confection fat, typical basis for ice cream coatings","GM","0","NONE","6.4","0","0"
"29687","340474","","4","6.4","16055","Carob flour","GM","0","NONE","6.4","0","0"
"29688","340474","","5","6","14429","Beverages, water, tap, municipal","GM","0","NONE","6","0","0"
"29689","340474","","6","0.2","4044","Oil, soybean, salad or cooking","GM","0","NONE","0.2","0","0"
"29690","340474","","7","0.2","2047","Salt, table","GM","0","NONE","0.2","0","0"
"29691","340475","","1","78","20037","Rice, brown, long-grain, cooked","GM","0","NONE","78","0","0"
"29692","340475","","2","6","4511","Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)","GM","0","NONE","6","0","0"
"29693","340475","","3","6","19078","Baking chocolate, unsweetened, squares","GM","0","NONE","6","0","0"
"29694","340475","","4","6","19166","Cocoa, dry powder, unsweetened, processed with alkali","GM","0","NONE","6","0","0"
"29695","340475","","5","4","4659","Oil, industrial, coconut, confection fat, typical basis for ice cream coatings","GM","0","NONE","4","0","0"
"29696","340475","","6","0.2","4044","Oil, soybean, salad or cooking","GM","0","NONE","0.2","0","0"
"29697","340475","","7","0.2","2047","Salt, table","GM","0","NONE","0.2","0","0"
"29698","340476","","1","57","32029","Rice mix, white and wild, flavored, unprepared","GM","0","NONE","57","431","0"
"29699","340476","","2","110","14411","Beverages, water, tap, drinking","GM","0","NONE","110","0","0"
"29700","340477","","1","0.85","20037","Rice, brown, long-grain, cooked","C","10205","1 cup","165.75","0","0"
"29701","340477","","2","0.15","20089","Wild rice, cooked","C","10205","1 cup","24.6","0","0"
"29702","340477","","3","0.167","2047","Salt, table","TS","10205","1 cup","1.002","0","5"
"29703","340478","","1","127","20044","Rice, white, long-grain, regular, raw, enriched","GM","0","NONE","127","432","0"
"29704","340478","","2","24","20088","Wild rice, raw","GM","0","NONE","24","432","0"
"29705","340478","","3","2.333","14411","Beverages, water, tap, drinking","C","10205","1 cup","552.921","0","0"
"29706","340478","","4","7.3","2047","Salt, table","GM","0","NONE","7.3","0","5"
"29707","340478","343823","5","1","81102010","Margarine, stick, salted","TB","10205","1 cup","14.188","0","4"
"29708","340479","","1","127","20044","Rice, white, long-grain, regular, raw, enriched","GM","0","NONE","127","432","0"
"29709","340479","","2","24","20088","Wild rice, raw","GM","0","NONE","24","432","0"
"29710","340479","","3","2.333","14411","Beverages, water, tap, drinking","C","10205","1 cup","552.921","0","0"
"29711","340479","","4","7.3","2047","Salt, table","GM","0","NONE","7.3","0","5"
"29712","340479","343823","5","1","81102010","Margarine, stick, salted","TB","10205","1 cup","14.188","0","4"
"29713","340480","","1","0.85","20037","Rice, brown, long-grain, cooked","C","10205","1 cup","165.75","0","0"
"29714","340480","","2","0.15","20089","Wild rice, cooked","C","10205","1 cup","24.6","0","0"
"29715","340480","","3","0.167","2047","Salt, table","TS","10205","1 cup","1.002","0","5"
"29716","340480","343866","4","1","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.542","0","4"
"29717","340481","","1","127","20036","Rice, brown, long-grain, raw","GM","0","NONE","127","432","0"
"29718","340481","","2","24","20088","Wild rice, raw","GM","0","NONE","24","432","0"
"29719","340481","","3","2.333","14411","Beverages, water, tap, drinking","C","10205","1 cup","552.921","0","0"
"29720","340481","","4","7.3","2047","Salt, table","GM","0","NONE","7.3","0","5"
"29721","340481","343823","5","1","81102010","Margarine, stick, salted","TB","10205","1 cup","14.188","0","4"
"29722","340482","","1","2","20044","Rice, white, long-grain, regular, raw, enriched","C","10205","1 cup","370","432","0"
"29723","340482","","2","3","14411","Beverages, water, tap, drinking","C","10205","1 cup","711","0","0"
"29724","340482","","3","2","2047","Salt, table","TS","10205","1 cup","12","0","5"
"29725","340482","343866","4","0.25","82101000","Vegetable oil, NFS","C","10205","1 cup","54.5","0","4"
"29726","340483","","1","2.5","8104","Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry","TB","10205","1 cup","27.344","358","0"
"29727","340483","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29728","340483","","3","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29729","340484","","1","2.5","8102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","TB","10205","1 cup","26.563","358","0"
"29730","340484","","2","0.125","2047","Salt, table","","22000","1 teaspoon","0.75","0","5"
"29731","340484","","3","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29732","340485","","1","2.5","8104","Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry","TB","10205","1 cup","27.344","358","0"
"29733","340485","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29734","340485","","3","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29735","340486","","1","2.5","8104","Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry","TB","10205","1 cup","27.344","358","0"
"29736","340486","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29737","340486","","3","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29738","340487","","1","2.5","8102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","TB","10205","1 cup","26.563","358","0"
"29739","340487","","2","0.125","2047","Salt, table","","22000","1 teaspoon","0.75","0","5"
"29740","340487","","3","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29741","340488","","1","2.5","8104","Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry","TB","10205","1 cup","27.344","358","0"
"29742","340488","","2","0.125","2047","Salt, table","","22000","1 teaspoon","0.75","0","5"
"29743","340488","","3","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29744","340489","","1","1","8106","Cereals, CREAM OF WHEAT, instant, dry","WO","0","NONE","28.35","357","0"
"29745","340489","","2","0.667","14411","Beverages, water, tap, drinking","C","10205","1 cup","158.079","0","0"
"29746","340489","","3","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29747","340490","","1","0.333","8102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","C","10205","1 cup","56.61","358","0"
"29748","340490","336069","2","2","11100000","Milk, NFS","C","10205","1 cup","488","2151","0"
"29749","340490","","3","3","19335","Sugars, granulated","TB","10205","1 cup","37.5","0","0"
"29750","340490","","4","0.25","2047","Salt, table","TS","10205","1 cup","1.5","0","5"
"29751","340491","","1","1","8106","Cereals, CREAM OF WHEAT, instant, dry","WO","0","NONE","28.35","357","0"
"29752","340491","343831","2","2","81103080","Margarine-like spread, tub, salted","TS","10205","1 cup","9.542","0","4"
"29753","340491","","3","0.667","14411","Beverages, water, tap, drinking","C","10205","1 cup","158.079","0","0"
"29754","340491","","4","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29755","340492","","1","1","8106","Cereals, CREAM OF WHEAT, instant, dry","WO","0","NONE","28.35","357","0"
"29756","340492","","2","0.667","14411","Beverages, water, tap, drinking","C","10205","1 cup","158.079","0","0"
"29757","340492","","3","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29758","340493","","1","2.5","8104","Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry","TB","10205","1 cup","27.344","358","0"
"29759","340493","343831","2","2","81103080","Margarine-like spread, tub, salted","TS","10205","1 cup","9.542","0","4"
"29760","340493","","3","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29761","340493","","4","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29762","340494","","1","3","8102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","TB","10205","1 cup","31.875","358","0"
"29763","340494","336069","2","1.3333","11100000","Milk, NFS","C","10205","1 cup","325.325","2151","0"
"29764","340494","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29765","340494","343811","4","1","81100000","Table fat, NFS","TS","10205","1 cup","4.729","0","4"
"29766","340495","","1","3","8102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","TB","10205","1 cup","31.875","358","0"
"29767","340495","336069","2","1.3333","11100000","Milk, NFS","C","10205","1 cup","325.325","2151","0"
"29768","340495","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29769","340496","","1","3","8102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","TB","10205","1 cup","31.875","358","0"
"29770","340496","336069","2","1.3333","11100000","Milk, NFS","C","10205","1 cup","325.325","2151","0"
"29771","340496","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29772","340497","","1","3","8102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","TB","10205","1 cup","31.875","358","0"
"29773","340497","336069","2","1.3333","11100000","Milk, NFS","C","10205","1 cup","325.325","2151","0"
"29774","340497","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29775","340497","343811","4","1","81100000","Table fat, NFS","TS","10205","1 cup","4.729","0","4"
"29776","340498","","1","3","8102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","TB","10205","1 cup","31.875","358","0"
"29777","340498","336069","2","1.3333","11100000","Milk, NFS","C","10205","1 cup","325.325","2151","0"
"29778","340498","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29779","340499","","1","3","8102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","TB","10205","1 cup","31.875","358","0"
"29780","340499","336069","2","1.3333","11100000","Milk, NFS","C","10205","1 cup","325.325","2151","0"
"29781","340499","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29782","340500","","1","3","8104","Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry","TB","10205","1 cup","32.813","358","0"
"29783","340500","336069","2","1.3333","11100000","Milk, NFS","C","10205","1 cup","325.325","2151","0"
"29784","340500","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29785","340500","343811","4","1","81100000","Table fat, NFS","TS","10205","1 cup","4.729","0","4"
"29786","340501","","1","3","8104","Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry","TB","10205","1 cup","32.813","358","0"
"29787","340501","336069","2","1.3333","11100000","Milk, NFS","C","10205","1 cup","325.325","2151","0"
"29788","340501","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29789","340502","","1","3","8102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","TB","10205","1 cup","31.875","358","0"
"29790","340502","336069","2","1.3333","11100000","Milk, NFS","C","10205","1 cup","325.325","2151","0"
"29791","340502","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29792","340503","","1","28","8106","Cereals, CREAM OF WHEAT, instant, dry","GM","0","NONE","28","357","3"
"29793","340503","336069","2","0.6667","11100000","Milk, NFS","C","10205","1 cup","162.675","2151","0"
"29794","340503","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29795","340503","343811","4","1","81100000","Table fat, NFS","TS","10205","1 cup","4.729","0","4"
"29796","340504","","1","28","8106","Cereals, CREAM OF WHEAT, instant, dry","GM","0","NONE","28","357","3"
"29797","340504","336069","2","0.6667","11100000","Milk, NFS","C","10205","1 cup","162.675","2151","0"
"29798","340504","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29799","340505","","1","28","8106","Cereals, CREAM OF WHEAT, instant, dry","GM","0","NONE","28","357","0"
"29800","340505","336069","2","0.6667","11100000","Milk, NFS","C","10205","1 cup","162.675","2151","0"
"29801","340505","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29802","340506","","1","0.333","8144","Cereals, whole wheat hot natural cereal, dry","C","10205","1 cup","31.302","358","0"
"29803","340506","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29804","340506","","3","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29805","340507","","1","1","20013","Bulgur, cooked"," ","10205","1 cup","135","0","0"
"29806","340507","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29807","340508","","1","1","20013","Bulgur, cooked"," ","10205","1 cup","135","0","0"
"29808","340508","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29809","340508","343831","3","2","81103080","Margarine-like spread, tub, salted","TS","10205","1 cup","9.542","0","4"
"29810","340509","","1","1","20013","Bulgur, cooked"," ","10205","1 cup","135","0","0"
"29811","340509","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29812","340510","","1","1","8144","Cereals, whole wheat hot natural cereal, dry","","63165","1/3 cup","31","358","0"
"29813","340510","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29814","340510","","3","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29815","340511","","1","1","20029","Couscous, cooked","C","10043","1 cup, cooked","157","0","0"
"29816","340511","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29817","340512","","1","1","20029","Couscous, cooked","C","10043","1 cup, cooked","157","0","0"
"29818","340512","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29819","340513","","1","1","20029","Couscous, cooked","C","10043","1 cup, cooked","157","0","0"
"29820","340513","343866","2","2","82101000","Vegetable oil, NFS","TS","10205","1 cup","9.083","0","4"
"29821","340513","","3","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29822","340514","","1","1","8144","Cereals, whole wheat hot natural cereal, dry","","63165","1/3 cup","31","358","0"
"29823","340514","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29824","340514","","3","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29825","340515","","1","1","8144","Cereals, whole wheat hot natural cereal, dry","","63165","1/3 cup","31","358","0"
"29826","340515","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29827","340515","","3","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29828","340516","","1","1","8144","Cereals, whole wheat hot natural cereal, dry"," ","63165","1/3 cup","31","358","0"
"29829","340516","343831","2","2","81103080","Margarine-like spread, tub, salted","TS","10205","1 cup","9.542","0","4"
"29830","340516","","3","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29831","340516","","4","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29832","340517","","1","0.3333","8144","Cereals, whole wheat hot natural cereal, dry","CP","10205","1 cup","31.33","358","0"
"29833","340517","336069","2","1","11100000","Milk, NFS","C","10205","1 cup","244","2151","0"
"29834","340517","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29835","340518","","1","2.5","8102","Cereals, CREAM OF WHEAT, regular, 10 minute cooking, dry","TB","10205","1 cup","26.563","358","0"
"29836","340518","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29837","340518","343831","3","2","81103080","Margarine-like spread, tub, salted","TS","10205","1 cup","9.542","0","4"
"29838","340518","","4","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29839","340519","","1","2.5","8104","Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry","TB","10205","1 cup","27.344","358","0"
"29840","340519","","2","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29841","340519","343831","3","2","81103080","Margarine-like spread, tub, salted","TS","10205","1 cup","9.542","0","4"
"29842","340519","","4","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29843","340520","","1","0.25","8144","Cereals, whole wheat hot natural cereal, dry","","10205","1 cup","23.5","358","0"
"29844","340520","","2","0.063","2047","Salt, table"," ","22000","1 teaspoon","0.378","0","5"
"29845","340520","","3","0.5","14411","Beverages, water, tap, drinking"," ","10205","1 cup","118.5","0","0"
"29846","340521","","1","0.25","8144","Cereals, whole wheat hot natural cereal, dry"," ","10205","1 cup","23.5","358","0"
"29847","340521","","2","0.063","2047","Salt, table"," ","22000","1 teaspoon","0.378","0","5"
"29848","340521","343831","3","2","81103080","Margarine-like spread, tub, salted","TS","10205","1 cup","9.542","0","4"
"29849","340521","","4","0.5","14411","Beverages, water, tap, drinking"," ","10205","1 cup","118.5","0","0"
"29850","340522","","1","0.25","8144","Cereals, whole wheat hot natural cereal, dry","","10205","1 cup","23.5","358","0"
"29851","340522","","2","0.063","2047","Salt, table"," ","22000","1 teaspoon","0.378","0","5"
"29852","340522","","3","0.5","14411","Beverages, water, tap, drinking","","10205","1 cup","118.5","0","0"
"29853","340523","","1","187","8116","Cereals, MALT-O-MEAL, original, plain, dry","GM","0","NONE","187","358","3"
"29854","340523","336069","2","1","11100000","Milk, NFS","C","10205","1 cup","244","2151","0"
"29855","340523","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29856","340524","","1","1","8144","Cereals, whole wheat hot natural cereal, dry","C","10205","1 cup","94","358","0"
"29857","340524","336069","2","3","11100000","Milk, NFS","C","10205","1 cup","732","2153","0"
"29858","340524","","3","1","2047","Salt, table","TS","10205","1 cup","6","0","5"
"29859","340524","","4","2","19166","Cocoa, dry powder, unsweetened, processed with alkali","TB","10205","1 cup","10.75","0","0"
"29860","340525","","1","1","8144","Cereals, whole wheat hot natural cereal, dry","","10205","1 cup","94","358","0"
"29861","340525","","2","3","14411","Beverages, water, tap, drinking","","10205","1 cup","711","0","0"
"29862","340525","","3","1","2047","Salt, table","TS","10205","1 cup","6","0","5"
"29863","340525","","4","2","19166","Cocoa, dry powder, unsweetened, processed with alkali","TB","10205","1 cup","10.75","0","0"
"29864","340526","","1","0.3333","8144","Cereals, whole wheat hot natural cereal, dry","C","10205","1 cup","31.33","358","0"
"29865","340526","","2","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29866","340526","","3","1","2047","Salt, table","","62579","1 dash","0.4","0","5"
"29867","340526","343811","4","1","81100000","Table fat, NFS","TS","10205","1 cup","4.729","0","4"
"29868","340526","","5","0.6667","19166","Cocoa, dry powder, unsweetened, processed with alkali","TB","10205","1 cup","3.584","0","0"
"29869","340527","","1","1","8144","Cereals, whole wheat hot natural cereal, dry","","10205","1 cup","94","358","0"
"29870","340527","","2","2","19166","Cocoa, dry powder, unsweetened, processed with alkali","TB","10205","1 cup","10.75","0","0"
"29871","340527","","3","1","2047","Salt, table","TS","10205","1 cup","6","0","5"
"29872","340527","","4","3","14411","Beverages, water, tap, drinking","C","10205","1 cup","711","0","0"
"29873","340528","","1","0.33","20033","Oat bran, raw","","10205","1 cup","31.02","352","0"
"29874","340528","","2","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29875","340528","","3","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29876","340529","","1","0.33","20033","Oat bran, raw"," ","10205","1 cup","31.02","352","0"
"29877","340529","","2","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29878","340529","343831","3","2","81103080","Margarine-like spread, tub, salted","TS","10205","1 cup","9.542","0","4"
"29879","340529","","4","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29880","340530","","1","0.33","20033","Oat bran, raw","","10205","1 cup","31.02","352","0"
"29881","340530","","2","1","14411","Beverages, water, tap, drinking","C","10205","1 cup","237","0","0"
"29882","340530","","3","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29883","340531","","1","0.33","20033","Oat bran, raw","","10205","1 cup","31.02","352","0"
"29884","340531","336069","2","1","11100000","Milk, NFS","C","10205","1 cup","244","2151","0"
"29885","340531","","3","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29886","340532","","1","0.33","20033","Oat bran, raw"," ","10205","1 cup","31.02","352","0"
"29887","340532","336069","2","1","11100000","Milk, NFS","C","10205","1 cup","244","2151","0"
"29888","340532","","3","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29889","340532","343831","4","2","81103080","Margarine-like spread, tub, salted","TS","10205","1 cup","9.542","0","4"
"29890","340533","","1","0.33","20033","Oat bran, raw","","10205","1 cup","31.02","352","0"
"29891","340533","336069","2","1","11100000","Milk, NFS","C","10205","1 cup","244","2151","0"
"29892","340533","","3","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0","5"
"29893","340534","","1","100","20065","Rye flour, light","GM","0","NONE","100","358","0"
"29894","340534","","2","748","14429","Beverages, water, tap, municipal","GM","0","NONE","748","0","0"
"29895","340534","","3","3","2047","Salt, table","GM","0","NONE","3","0","5"
"29896","340535","","1","100","8121","Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt","GM","0","NONE","100","352","0"
"29897","340536","","1","100","8013","Cereals ready-to-eat, GENERAL MILLS, CHEERIOS","GM","0","NONE","100","0","0"
"29898","340537","","1","100","8388","Cereals ready-to-eat, KASHI 7 Whole Grain Puffs","GM","0","NONE","100","0","0"
"29899","340538","","1","100","8013","Cereals ready-to-eat, GENERAL MILLS, CHEERIOS","GM","0","NONE","100","0","0"
"29900","340539","","1","40","8013","Cereals ready-to-eat, GENERAL MILLS, CHEERIOS","GM","0","NONE","40","0","0"
"29901","340539","","2","35","8045","Cereals ready-to-eat, GENERAL MILLS, HONEY NUT CHEERIOS","GM","0","NONE","35","0","0"
"29902","340539","","3","25","8069","Cereals ready-to-eat, KELLOGG, KELLOGG'S FROSTED FLAKES","GM","0","NONE","25","0","0"
"29903","340540","","1","100","8001","Cereals ready-to-eat, KELLOGG, KELLOGG'S ALL-BRAN Original","GM","0","NONE","100","0","0"
"29904","340541","","1","100","43218","Cereals ready-to-eat, ALPEN","GM","0","NONE","100","0","0"
"29905","340542","","1","100","8002","Cereals ready-to-eat, POST, ALPHA-BITS","GM","0","NONE","100","0","0"
"29906","340543","","1","100","42236","Cereals ready-to-eat, frosted oat cereal with marshmallows","GM","0","NONE","100","0","0"
"29907","340544","","1","100","8263","Cereals ready-to-eat, GENERAL MILLS, APPLE CINNAMON CHEERIOS","GM","0","NONE","100","0","0"
"29908","340545","","1","100","8003","Cereals ready-to-eat, KELLOGG, KELLOGG'S APPLE JACKS","GM","0","NONE","100","0","0"
