"fdc_id","fdc_id_of_sample_food"
"329197","329189"
"329205","329198"
"329206","329198"
"329207","329198"
"329208","329198"
"329209","329198"
"329210","329198"
"329211","329198"
"329212","329198"
"329213","329198"
"329221","329216"
"329222","329216"
"329223","329216"
"329228","329224"
"329229","329224"
"329230","329224"
"329231","329224"
"329236","329232"
"329237","329232"
"329238","329232"
"329239","329232"
"329245","329240"
"329246","329240"
"329247","329240"
"329248","329240"
"329249","329240"
"329250","329240"
"329251","329240"
"329252","329240"
"329253","329240"
"329260","329255"
"329261","329255"
"329262","329255"
"329263","329255"
"329264","329255"
"329265","329255"
"329266","329255"
"329267","329255"
"329268","329255"
"329276","329271"
"329277","329271"
"329278","329271"
"329284","329279"
"329285","329279"
"329286","329279"
"329287","329279"
"329288","329279"
"329289","329279"
"329290","329279"
"329291","329279"
"329292","329279"
"329299","329295"
"329300","329295"
"329301","329295"
"329302","329295"
"329303","329295"
"329304","329295"
"329305","329295"
"329306","329295"
"329321","329316"
"329322","329316"
"329323","329316"
"329324","329316"
"329325","329316"
"329326","329316"
"329327","329316"
"329328","329316"
"329329","329316"
"329336","329331"
"329337","329331"
"329338","329331"
"329339","329331"
"329340","329331"
"329341","329331"
"329342","329331"
"329343","329331"
"329344","329331"
"329353","329346"
"329354","329346"
"329355","329346"
"330143","330138"
"330144","330138"
"330150","330145"
"330151","330145"
"330157","330152"
"330158","330152"
"330159","330152"
"330160","330152"
"330170","330161"
"330171","330161"
"330172","330161"
"330173","330161"
"330174","330161"
"330175","330161"
"330176","330161"
"330177","330161"
"330191","330178"
"330192","330178"
"330193","330178"
"330194","330178"
"330195","330178"
"330196","330178"
"330197","330178"
"330198","330178"
"330199","330178"
"330200","330178"
"330209","330201"
"330210","330201"
"330211","330201"
"330212","330201"
"330213","330201"
"330214","330201"
"330215","330201"
"330216","330201"
"330217","330201"
"330218","330201"
"330219","330201"
"330220","330201"
"330234","330221"
"330235","330221"
"330245","330236"
"330246","330236"
"330247","330236"
"330248","330236"
"330249","330236"
"330250","330236"
"330251","330236"
"330252","330236"
"330253","330236"
"330254","330236"
"330255","330236"
"330256","330236"
"330270","330257"
"330271","330257"
"330272","330257"
"330273","330257"
"330274","330257"
"330275","330257"
"330276","330257"
"330277","330257"
"330278","330257"
"330290","330279"
"330291","330279"
"330303","330292"
"330304","330292"
"330305","330292"
"330306","330292"
"330320","330307"
"330321","330307"
"330322","330307"
"330323","330307"
"330324","330307"
"330325","330307"
"330326","330307"
"330327","330307"
"330328","330307"
"330342","330329"
"330343","330329"
"330344","330329"
"330345","330329"
"330346","330329"
"330347","330329"
"330348","330329"
"330349","330329"
"330350","330329"
"330351","330329"
"330365","330352"
"330366","330352"
"330367","330352"
"330368","330352"
"330369","330352"
"330370","330352"
"330371","330352"
"330372","330352"
"330373","330352"
"330374","330352"
"330375","330352"
"330381","330376"
"330382","330376"
"330383","330376"
"330384","330376"
"330385","330376"
"330386","330376"
"330387","330376"
"330388","330376"
"330389","330376"
"330390","330376"
"330391","330376"
"330405","330392"
"330406","330392"
"330407","330392"
"330408","330392"
"330409","330392"
"330410","330392"
"330411","330392"
"330412","330392"
"330413","330392"
"330414","330392"
"330419","330416"
"330420","330416"
"330424","330421"
"330425","330421"
"330430","330426"
"330431","330426"
"330432","330426"
"330437","330433"
"330438","330433"
"330439","330433"
"330440","330433"
"330445","330441"
"330446","330441"
"330447","330441"
"330448","330441"
"330449","330441"
"330454","330450"
"330455","330450"
"330456","330450"
"330457","330450"
"333013","333009"
"333014","333009"
"333015","333009"
"333021","333016"
"333022","333016"
"333028","333023"
"333029","333023"
"333035","333030"
"333036","333030"
"333037","333030"
"333043","333038"
"333044","333038"
"333045","333038"
"333051","333046"
"333052","333046"
"333058","333053"
"333059","333053"
"333065","333060"
"333066","333060"
"333067","333060"
"333072","333068"
"333073","333068"
"333074","333068"
"333080","333075"
"333081","333075"
"333087","333082"
"333088","333082"
"333089","333082"
"333095","333090"
"333096","333090"
"333102","333097"
"333103","333097"
"333104","333097"
"333109","333105"
"333110","333105"
"333116","333111"
"333117","333111"
"333123","333118"
"333124","333118"
"333125","333118"
"333131","333126"
"333132","333126"
"333178","333173"
"333179","333173"
"333180","333173"
"319877","319874"
"319878","319874"
"319882","319879"
"319883","319879"
"319884","319879"
"319892","319885"
"319893","319885"
"319899","319894"
"319900","319894"
"319906","319901"
"319907","319901"
"319908","319901"
"319909","319901"
"319910","319901"
"319911","319901"
"319912","319901"
"319913","319901"
"319914","319901"
"319915","319901"
"319916","319901"
"319926","319921"
"319927","319921"
"319928","319921"
"319929","319921"
"319930","319921"
"319931","319921"
"319932","319921"
"319933","319921"
"319934","319921"
"319935","319921"
"319944","319939"
"319945","319939"
"319946","319939"
"319947","319939"
"319948","319939"
"319949","319939"
"319950","319939"
"319951","319939"
"319952","319939"
"319965","319958"
"319966","319958"
"319967","319958"
"319968","319958"
"319969","319958"
"319970","319958"
"319971","319958"
"319972","319958"
"319973","319958"
"319974","319958"
"319981","319978"
"319982","319978"
"319983","319978"
"319991","319984"
"319992","319984"
"319993","319984"
"319994","319984"
"319995","319984"
"319996","319984"
"319997","319984"
"319998","319984"
"319999","319984"
"320000","319984"
"320001","319984"
"320011","320005"
"320012","320005"
"320013","320005"
"320014","320005"
"320015","320005"
"320016","320005"
"320017","320005"
"320018","320005"
"320019","320005"
"321510","321506"
"321511","321506"
"321519","321512"
"321520","321512"
"321525","321521"
"321526","321521"
"321527","321521"
"321535","321528"
"321536","321528"
"321537","321528"
"321545","321538"
"321546","321538"
"321554","321547"
"321555","321547"
"321556","321547"
"321564","321557"
"321565","321557"
"321570","321566"
"321571","321566"
"321572","321566"
"321580","321573"
"321581","321573"
"321589","321582"
"321590","321582"
"321598","321591"
"321599","321591"
"321600","321591"
"321608","321601"
"321609","321601"
"321610","321601"
"322896","322893"
"322897","322893"
"322898","322893"
"322906","322899"
"322907","322899"
"322908","322899"
"322909","322899"
"322917","322910"
"322918","322910"
"322919","322910"
"322927","322920"
"322928","322920"
"322929","322920"
"322930","322920"
"322931","322920"
"322932","322920"
"322933","322920"
"322934","322920"
"322935","322920"
"322936","322920"
"322944","322937"
"322945","322937"
"322946","322937"
"322947","322937"
"322948","322937"
"322949","322937"
"322950","322937"
"322951","322937"
"322952","322937"
"322953","322937"
"322954","322937"
"322962","322955"
"322963","322955"
"322964","322955"
"322969","322965"
"322970","322965"
"322971","322965"
"322979","322972"
"322980","322972"
"322981","322972"
"322982","322972"
"322983","322972"
"322984","322972"
"322985","322972"
"322986","322972"
"322987","322972"
"322988","322972"
"322989","322972"
"322990","322972"
"322991","322972"
"322999","322992"
"323000","322992"
"323001","322992"
"323002","322992"
"323003","322992"
"323004","322992"
"323005","322992"
"323006","322992"
"323007","322992"
"323008","322992"
"323009","322992"
"323015","323010"
"323016","323010"
"323017","323010"
"323018","323010"
"323019","323010"
"323020","323010"
"323021","323010"
"323022","323010"
"323023","323010"
"323024","323010"
"323025","323010"
"323026","323010"
"323034","323027"
"323035","323027"
"323036","323027"
"323037","323027"
"323038","323027"
"323039","323027"
"323040","323027"
"323041","323027"
"323042","323027"
"323043","323027"
"323051","323044"
"323052","323044"
"323053","323044"
"323059","323054"
"323060","323054"
"323061","323054"
"323062","323054"
"323063","323054"
"323064","323054"
"323065","323054"
"323066","323054"
"323067","323054"
"323068","323054"
"323076","323069"
"323077","323069"
"323078","323069"
"323079","323069"
"323080","323069"
"323081","323069"
"323082","323069"
"323083","323069"
"323084","323069"
"323092","323085"
"323093","323085"
"323094","323085"
"323102","323095"
"323103","323095"
"323104","323095"
"323110","323105"
"323111","323105"
"323112","323105"
"323113","323105"
"323114","323105"
"323115","323105"
"323116","323105"
"323117","323105"
"323118","323105"
"323119","323105"
"323120","323105"
"323127","323122"
"323128","323122"
"323134","323129"
"323135","323129"
"323136","323129"
"323142","323137"
"323143","323137"
"323144","323137"
"323151","323146"
"323152","323146"
"323153","323146"
"323154","323146"
"323155","323146"
"323156","323146"
"323157","323146"
"323158","323146"
"323166","323161"
"323167","323161"
"323168","323161"
"323169","323161"
"323170","323161"
"323171","323161"
"323172","323161"
"323173","323161"
"323174","323161"
"323175","323161"
"323186","323178"
"323187","323178"
"323188","323178"
"323194","323189"
"323195","323189"
"323196","323189"
"323197","323189"
"323198","323189"
"323199","323189"
"323200","323189"
"323201","323189"
"323210","323205"
"323211","323205"
"323219","323212"
"323220","323212"
"323221","323212"
"323222","323212"
"323223","323212"
"323224","323212"
"323225","323212"
"323226","323212"
"323237","323230"
"323238","323230"
"323239","323230"
"323240","323230"
"323241","323230"
"323242","323230"
"323243","323230"
"323244","323230"
"323245","323230"
"323255","323250"
"323256","323250"
"323257","323250"
"323258","323250"
"323259","323250"
"323260","323250"
"323261","323250"
"323262","323250"
"323270","323265"
"323271","323265"
"323272","323265"
"323273","323265"
"323274","323265"
"323275","323265"
"323276","323265"
"323277","323265"
"323283","323280"
"323284","323280"
"323285","323280"
"323286","323280"
"323287","323280"
"323288","323280"
"323289","323280"
"323290","323280"
"323291","323280"
"323448","323445"
"323449","323445"
"323454","323451"
"323455","323451"
"323456","323451"
"323461","323458"
"323462","323458"
"323463","323458"
"323464","323458"
"323465","323458"
"323466","323458"
"323476","323473"
"323477","323473"
"323478","323473"
"323479","323473"
"323480","323473"
"323481","323473"
"323482","323473"
"323483","323473"
"323493","323490"
"323494","323490"
"323495","323490"
"323496","323490"
"323497","323490"
"323498","323490"
"323499","323490"
"325201","325199"
"325202","325199"
"325206","325203"
"325207","325203"
"325211","325208"
"325212","325208"
"325213","325208"
"325214","325208"
"325215","325208"
"325221","325219"
"325222","325219"
"325223","325219"
"325227","325224"
"325228","325224"
"325229","325224"
"325230","325224"
"325231","325224"
"325232","325224"
"325239","325236"
"325240","325236"
"325241","325236"
"325242","325236"
"325243","325236"
"325244","325236"
"325250","325248"
"325251","325248"
"325255","325252"
"325256","325252"
"325257","325252"
"325258","325252"
"325259","325252"
"325266","325263"
"325267","325263"
"325268","325263"
"325269","325263"
"325270","325263"
"325271","325263"
"325272","325263"
"325273","325263"
"325279","325276"
"325280","325276"
"325281","325276"
"325282","325276"
"325283","325276"
"325284","325276"
"325437","325431"
"325438","325431"
"325446","325439"
"325447","325439"
"325448","325439"
"325456","325449"
"325457","325449"
"325458","325449"
"325465","325460"
"325466","325460"
"325467","325460"
"325468","325460"
"325469","325460"
"325470","325460"
"325471","325460"
"325472","325460"
"325473","325460"
"325474","325460"
"325488","325479"
"325489","325479"
"325490","325479"
"325491","325479"
"325492","325479"
"325493","325479"
"325494","325479"
"325495","325479"
"325496","325479"
"325497","325479"
"325509","325502"
"325510","325502"
"325511","325502"
"325512","325502"
"325513","325502"
"325514","325502"
"325515","325502"
"325516","325502"
"325517","325502"
"325518","325502"
"325519","325502"
"326075","326057"
"326139","326136"
"326140","326136"
"326144","326141"
"326145","326141"
"326149","326146"
"326150","326146"
"326154","326151"
"326155","326151"
"326156","326151"
"326157","326151"
"326158","326151"
"326159","326151"
"326168","326165"
"326169","326165"
"326170","326165"
"326171","326165"
"326172","326165"
"326173","326165"
"326174","326165"
"326175","326165"
"326183","326180"
"326184","326180"
"326185","326180"
"326186","326180"
"326187","326180"
"326188","326180"
"326189","326180"
"326190","326180"
"328225","328208"
"328226","328208"
"328245","328227"
"328246","328227"
"328247","328227"
"328265","328248"
"328284","328266"
"328285","328266"
"328304","328286"
"328324","328305"
"328325","328305"
"328333","328326"
"328334","328326"
"328342","328335"
"328343","328335"
"328349","328344"
"328350","328344"
"328356","328351"
"328357","328351"
"328375","328358"
"328392","328376"
"328393","328376"
"328412","328394"
"328430","328413"
"328431","328413"
"328471","328454"
"328488","328472"
"328489","328472"
"328506","328490"
"328507","328490"
"328526","328508"
"328527","328508"
"328528","328508"
"328534","328529"
"328535","328529"
"328536","328529"
"328537","328529"
"328538","328529"
"328539","328529"
"328540","328529"
"328548","328541"
"328553","328549"
"328554","328549"
"328555","328549"
"328556","328549"
"328557","328549"
"328558","328549"
"328566","328559"
"328583","328567"
"328584","328567"
"328592","328585"
"328593","328585"
"328599","328594"
"328600","328594"
"328608","328601"
"328609","328601"
"328610","328601"
"328611","328601"
"328612","328601"
"328613","328601"
"328614","328601"
"328615","328601"
"328616","328601"
"328617","328601"
"328618","328601"
"328619","328601"
"328624","328620"
"328625","328620"
"328626","328620"
"328627","328620"
"328628","328620"
"328629","328620"
"328630","328620"
"328631","328620"
"328632","328620"
"328633","328620"
"328634","328620"
"328635","328620"
"328636","328620"
"329158","329147"
"329159","329147"
"329169","329160"
"329170","329160"
"329171","329160"
"329172","329160"
"329173","329160"
"329183","329174"
"329184","329174"
"329185","329174"
"329186","329174"
"329187","329174"
"329188","329174"
"329214","329198"
"329215","329198"
"329254","329240"
"329269","329255"
"329270","329255"
"329293","329279"
"329294","329279"
"329307","329295"
"329308","329295"
"329314","329309"
"329315","329309"
"329330","329316"
"329345","329331"
"329356","329346"
"329357","329346"
"329358","329346"
"329366","329359"
"329367","329359"
"329368","329359"
"329369","329359"
"332287","332283"
"332288","332283"
"332289","332283"
"332299","332290"
"332300","332290"
"332301","332290"
"332311","332302"
"332312","332302"
"332313","332302"
"332321","332314"
"332322","332314"
"332323","332314"
"332333","332324"
"332334","332324"
"332335","332324"
"332345","332336"
"332346","332336"
"332347","332336"
"332352","332348"
"332353","332348"
"332354","332348"
"332362","332355"
"332363","332355"
"332364","332355"
"332370","332365"
"332371","332365"
"332372","332365"
"332382","332373"
"332383","332373"
"332384","332373"
"332394","332385"
"332395","332385"
"332396","332385"
"332601","332598"
"332602","332598"
"332603","332598"
"332609","332604"
"332610","332604"
"332611","332604"
"332612","332604"
"332619","332613"
"332620","332613"
"332621","332613"
"332622","332613"
"332630","332623"
"332631","332623"
"332632","332623"
"332640","332633"
"332641","332633"
"332642","332633"
"332651","332643"
"332652","332643"
"332653","332643"
"332654","332643"
"332655","332643"
"332656","332643"
"332657","332643"
"332658","332643"
"332669","332662"
"332670","332662"
"332671","332662"
"332672","332662"
"332673","332662"
"332674","332662"
"332675","332662"
"332676","332662"
"332688","332681"
"332689","332681"
"332690","332681"
"332691","332681"
"332692","332681"
"332693","332681"
"332694","332681"
"332695","332681"
"332696","332681"
"332697","332681"
"332698","332681"
"332712","332705"
"332713","332705"
"332714","332705"
"332715","332705"
"332723","332716"
"332724","332716"
"332725","332716"
"332726","332716"
"332727","332716"
"332728","332716"
"332729","332716"
"332730","332716"
"332731","332716"
"332743","332736"
"332744","332736"
"332745","332736"
"332746","332736"
"332747","332736"
"332748","332736"
"332749","332736"
"332750","332736"
"332751","332736"
"332759","332754"
"332760","332754"
"332761","332754"
"332762","332754"
"332763","332754"
"332764","332754"
"332765","332754"
"332766","332754"
"332767","332754"
"332778","332771"
"332779","332771"
"332780","332771"
"332781","332771"
"332782","332771"
"332783","332771"
"332784","332771"
"332785","332771"
"332786","332771"
"332787","332771"
"319917","319901"
"319918","319901"
"319919","319901"
"319920","319901"
"319936","319921"
"319937","319921"
"319938","319921"
"319953","319939"
"319954","319939"
"319955","319939"
"319956","319939"
"319957","319939"
"319975","319958"
"319976","319958"
"319977","319958"
"320002","319984"
"320003","319984"
"320004","319984"
"320020","320005"
"320021","320005"
"320022","320005"
"320023","320005"
"323145","323137"
"323159","323146"
"323160","323146"
"323176","323161"
"323177","323161"
"323202","323189"
"323203","323189"
"323204","323189"
"323227","323212"
"323228","323212"
"323229","323212"
"323246","323230"
"323247","323230"
"323248","323230"
"323249","323230"
"323263","323250"
"323264","323250"
"323278","323265"
"323279","323265"
"323292","323280"
"323293","323280"
"323299","323295"
"323300","323295"
"323301","323295"
"323302","323295"
"323303","323295"
"323307","323304"
"323308","323304"
"323309","323304"
"323310","323304"
"323315","323311"
"323316","323311"
"323317","323311"
"323318","323311"
"323319","323311"
"323320","323311"
"323321","323311"
"323322","323311"
"323323","323311"
"323324","323311"
"323325","323311"
"323330","323326"
"323331","323326"
"323332","323326"
"323333","323326"
"323334","323326"
"323335","323326"
"323336","323326"
"323337","323326"
"323338","323326"
"323339","323326"
"323340","323326"
"323341","323326"
"323346","323342"
"323347","323342"
"323348","323342"
"323349","323342"
"323350","323342"
"323351","323342"
"323352","323342"
"323353","323342"
"323354","323342"
"323355","323342"
"323356","323342"
"323357","323342"
"323358","323342"
"323359","323342"
"323360","323342"
"323366","323361"
"323367","323361"
"323368","323361"
"323369","323361"
"323374","323370"
"323375","323370"
"323376","323370"
"323377","323370"
"323383","323378"
"323384","323378"
"323385","323378"
"323386","323378"
"323387","323378"
"323388","323378"
"323389","323378"
"323390","323378"
"323391","323378"
"323392","323378"
"323398","323393"
"323399","323393"
"323400","323393"
"323401","323393"
"323402","323393"
"323403","323393"
"323404","323393"
"323405","323393"
"323406","323393"
"323407","323393"
"323412","323408"
"323413","323408"
"323414","323408"
"323415","323408"
"323416","323408"
"323417","323408"
"323418","323408"
"323419","323408"
"323420","323408"
"323421","323408"
"323422","323408"
"323423","323408"
"323424","323408"
"323429","323425"
"323430","323425"
"323431","323425"
"323432","323425"
"323433","323425"
"323434","323425"
"323435","323425"
"323436","323425"
"323437","323425"
"323438","323425"
"323439","323425"
"323440","323425"
"323441","323425"
"323442","323425"
"323443","323425"
"323450","323445"
"323457","323451"
"323467","323458"
"323468","323458"
"323469","323458"
"323470","323458"
"323471","323458"
"323472","323458"
"323484","323473"
"323485","323473"
"323486","323473"
"323487","323473"
"323488","323473"
"323489","323473"
"323500","323490"
"323501","323490"
"323502","323490"
"323503","323490"
"323504","323490"
"324050","324039"
"324060","324053"
"324061","324053"
"324078","324071"
"324079","324071"
"324080","324071"
"324102","324091"
"324103","324091"
"324124","324113"
"324125","324113"
"324126","324113"
"324144","324135"
"325216","325208"
"325217","325208"
"325218","325208"
"325233","325224"
"325234","325224"
"325235","325224"
"325245","325236"
"325246","325236"
"325247","325236"
"325260","325252"
"325261","325252"
"325262","325252"
"325274","325263"
"325275","325263"
"325285","325276"
"325286","325276"
"325459","325449"
"325475","325460"
"325476","325460"
"325477","325460"
"325478","325460"
"325498","325479"
"325499","325479"
"325500","325479"
"325501","325479"
"325520","325502"
"325521","325502"
"325522","325502"
"325523","325502"
"325530","325525"
"325531","325525"
"325532","325525"
"325538","325533"
"325539","325533"
"325540","325533"
"325546","325541"
"325547","325541"
"325548","325541"
"325553","325549"
"325554","325549"
"325555","325549"
"325556","325549"
"325557","325549"
"325558","325549"
"325564","325559"
"325565","325559"
"325566","325559"
"325567","325559"
"325568","325559"
"325569","325559"
"325570","325559"
"325571","325559"
"325577","325572"
"325578","325572"
"325579","325572"
"325585","325580"
"325586","325580"
"325587","325580"
"325588","325580"
"325589","325580"
"325590","325580"
"325591","325580"
"325592","325580"
"325593","325580"
"325594","325580"
"325595","325580"
"325596","325580"
"325597","325580"
"325603","325598"
"325604","325598"
"325605","325598"
"325606","325598"
"325607","325598"
"325608","325598"
"325612","325609"
"325613","325609"
"325614","325609"
"325615","325609"
"325616","325609"
"325617","325609"
"325618","325609"
"325619","325609"
"325620","325609"
"325621","325609"
"325622","325609"
"325623","325609"
"325629","325624"
"325630","325624"
"325631","325624"
"325632","325624"
"325633","325624"
"325634","325624"
"325635","325624"
"325636","325624"
"325637","325624"
"325638","325624"
"325639","325624"
"325640","325624"
"325646","325641"
"325647","325641"
"325648","325641"
"325649","325641"
"325650","325641"
"325651","325641"
"325652","325641"
"325653","325641"
"325654","325641"
"325655","325641"
"325656","325641"
"325657","325641"
"325877","325872"
"325886","325881"
"325900","325891"
"325917","325910"
"325936","325929"
"325937","325929"
"325953","325948"
"325961","325956"
"325977","325970"
"326160","326151"
"326161","326151"
"326162","326151"
"326163","326151"
"326164","326151"
"326176","326165"
"326177","326165"
"326178","326165"
"326179","326165"
"326191","326180"
"326192","326180"
"326193","326180"
"326194","326180"
"326195","326180"
"332659","332643"
"332660","332643"
"332661","332643"
"332677","332662"
"332678","332662"
"332679","332662"
"332680","332662"
"332699","332681"
"332700","332681"
"332701","332681"
"332702","332681"
"332703","332681"
"332704","332681"
"332732","332716"
"332733","332716"
"332734","332716"
"332735","332716"
"332752","332736"
"332753","332736"
"332768","332754"
"332769","332754"
"332770","332754"
"332788","332771"
"332789","332771"
"332790","332771"
"332797","332792"
"332798","332792"
"332799","332792"
"332806","332800"
"332807","332800"
"332808","332800"
"332813","332809"
"332814","332809"
"332815","332809"
"332816","332809"
"332817","332809"
"332818","332809"
"332819","332809"
"332820","332809"
"332821","332809"
"332822","332809"
"332823","332809"
"332824","332809"
"332825","332809"
"332826","332809"
"332834","332827"
"332835","332827"
"332836","332827"
"332837","332827"
"332838","332827"
"332839","332827"
"332840","332827"
"332841","332827"
"332842","332827"
"332843","332827"
"332844","332827"
"332845","332827"
"332851","332846"
"332852","332846"
"332853","332846"
"332854","332846"
"332855","332846"
"332856","332846"
"332857","332846"
"332858","332846"
"332859","332846"
"332860","332846"
"332861","332846"
"332862","332846"
"332863","332846"
"332870","332865"
"332871","332865"
"332877","332872"
"332878","332872"
"332879","332872"
"332886","332880"
"332887","332880"
"332893","332888"
"332894","332888"
"332900","332895"
"332901","332895"
"332902","332895"
"332903","332895"
"332904","332895"
"332905","332895"
"332906","332895"
"332907","332895"
"332908","332895"
"332909","332895"
"332910","332895"
"332911","332895"
"332912","332895"
"332920","332913"
"332921","332913"
"332922","332913"
"332923","332913"
"332924","332913"
"332925","332913"
"332926","332913"
"332927","332913"
"332928","332913"
"332929","332913"
"332930","332913"
"332931","332913"
"332932","332913"
"332938","332933"
"332939","332933"
"332940","332933"
"332941","332933"
"332942","332933"
"332943","332933"
"332944","332933"
"332945","332933"
"332946","332933"
"332947","332933"
"332948","332933"
"332949","332933"
"332950","332933"
"332956","332951"
"332957","332951"
"332958","332951"
"332959","332951"
"332960","332951"
"332961","332951"
"332962","332951"
"332963","332951"
"332964","332951"
"332965","332951"
"332966","332951"
"332967","332951"
"332973","332968"
"332974","332968"
"332975","332968"
"332976","332968"
"332977","332968"
"332978","332968"
"332979","332968"
"332980","332968"
"332981","332968"
"332982","332968"
"332983","332968"
"332989","332984"
"332990","332984"
"332996","332991"
"332997","332991"
"332998","332991"
"332999","332991"
"333000","332991"
"333001","332991"
"333002","332991"
"333003","332991"
"333004","332991"
"333005","332991"
"333006","332991"
"333007","332991"
"320416","320413"
"320417","320413"
"320421","320418"
"320422","320418"
"320426","320423"
"320427","320423"
"320431","320428"
"320432","320428"
"320436","320433"
"320437","320433"
"320441","320438"
"320442","320438"
"320448","320443"
"320449","320443"
"320450","320443"
"320456","320451"
"320457","320451"
"320458","320451"
"320459","320451"
"320465","320460"
"320466","320460"
"320467","320460"
"320468","320460"
"320469","320460"
"320470","320460"
"320471","320460"
"320472","320460"
"320473","320460"
"320474","320460"
"320475","320460"
"320478","320476"
"320479","320476"
"320483","320480"
"320484","320480"
"320487","320485"
"320488","320485"
"320492","320489"
"320493","320489"
"320497","320494"
"320498","320494"
"320502","320499"
"320503","320499"
"320505","320504"
"320506","320504"
"320510","320507"
"320511","320507"
"320517","320512"
"320518","320512"
"320519","320512"
"320520","320512"
"320521","320512"
"320522","320512"
"320523","320512"
"320524","320512"
"320525","320512"
"320526","320512"
"320527","320512"
"323799","323794"
"323800","323794"
"323801","323794"
"323807","323802"
"323808","323802"
"323809","323802"
"323815","323810"
"323816","323810"
"323817","323810"
"323823","323818"
"323824","323818"
"323825","323818"
"323830","323826"
"323831","323826"
"323832","323826"
"323838","323833"
"323839","323833"
"323840","323833"
"323844","323841"
"323845","323841"
"323846","323841"
"323852","323847"
"323853","323847"
"323854","323847"
"323860","323855"
"323861","323855"
"323862","323855"
"323868","323863"
"323869","323863"
"323870","323863"
"323876","323871"
"323877","323871"
"323878","323871"
"323884","323879"
"323885","323879"
"323886","323879"
"324051","324039"
"324052","324039"
"324062","324053"
"324063","324053"
"324064","324053"
"324065","324053"
"324066","324053"
"324067","324053"
"324068","324053"
"324069","324053"
"324070","324053"
"324081","324071"
"324082","324071"
"324083","324071"
"324084","324071"
"324085","324071"
"324086","324071"
"324087","324071"
"324088","324071"
"324089","324071"
"324090","324071"
"324104","324091"
"324105","324091"
"324106","324091"
"324107","324091"
"324108","324091"
"324109","324091"
"324110","324091"
"324111","324091"
"324112","324091"
"324127","324113"
"324128","324113"
"324129","324113"
"324130","324113"
"324131","324113"
"324132","324113"
"324133","324113"
"324134","324113"
"324145","324135"
"324146","324135"
"324147","324135"
"324148","324135"
"324149","324135"
"324150","324135"
"324151","324135"
"324152","324135"
"324153","324135"
"324154","324135"
"324155","324135"
"324156","324135"
"324505","324502"
"324506","324502"
"324507","324502"
"324511","324508"
"324512","324508"
"324513","324508"
"324534","324529"
"324535","324529"
"324536","324529"
"324542","324537"
"324543","324537"
"324544","324537"
"324550","324545"
"324551","324545"
"324552","324545"
"324558","324553"
"324559","324553"
"324560","324553"
"324564","324561"
"324565","324561"
"324566","324561"
"324572","324567"
"324573","324567"
"324574","324567"
"324579","324575"
"324580","324575"
"324581","324575"
"324587","324582"
"324588","324582"
"324589","324582"
"324595","324590"
"324596","324590"
"324597","324590"
"324603","324598"
"324604","324598"
"324605","324598"
"324610","324606"
"324611","324606"
"324612","324606"
"324618","324613"
"324619","324613"
"324620","324613"
"324626","324621"
"324627","324621"
"324628","324621"
"324634","324629"
"324635","324629"
"324636","324629"
"324642","324637"
"324643","324637"
"324644","324637"
"324650","324645"
"324651","324645"
"324652","324645"
"325878","325872"
"325879","325872"
"325880","325872"
"325887","325881"
"325888","325881"
"325889","325881"
"325890","325881"
"325901","325891"
"325902","325891"
"325903","325891"
"325904","325891"
"325905","325891"
"325906","325891"
"325907","325891"
"325908","325891"
"325909","325891"
"325918","325910"
"325919","325910"
"325920","325910"
"325921","325910"
"325922","325910"
"325923","325910"
"325924","325910"
"325925","325910"
"325926","325910"
"325927","325910"
"325928","325910"
"325938","325929"
"325939","325929"
"325940","325929"
"325941","325929"
"325942","325929"
"325943","325929"
"325944","325929"
"325945","325929"
"325946","325929"
"325947","325929"
"325954","325948"
"325955","325948"
"325962","325956"
"325963","325956"
"325964","325956"
"325965","325956"
"325966","325956"
"325967","325956"
"325968","325956"
"325969","325956"
"325978","325970"
"325979","325970"
"325980","325970"
"325981","325970"
"325982","325970"
"325983","325970"
"325984","325970"
"325985","325970"
"325986","325970"
"325987","325970"
"325988","325970"
"325989","325970"
"325990","325970"
"325991","325970"
"333138","333133"
"333139","333133"
"333140","333133"
"333146","333141"
"333147","333141"
"333148","333141"
"333154","333149"
"333155","333149"
"333156","333149"
"333162","333157"
"333163","333157"
"333164","333157"
"333170","333165"
"333171","333165"
"333172","333165"
"333185","333181"
"333186","333181"
"333187","333181"
"333192","333188"
"333193","333188"
"333194","333188"
"333200","333195"
"333201","333195"
"333202","333195"
"333208","333203"
"333209","333203"
"333210","333203"
"333216","333211"
"333217","333211"
"333218","333211"
"333223","333219"
"333224","333219"
"333225","333219"
"333231","333226"
"333232","333226"
"333233","333226"
"333238","333234"
"333239","333234"
"333240","333234"
"333246","333241"
"333247","333241"
"333248","333241"
"333254","333249"
"333255","333249"
"333256","333249"
"333262","333257"
"333263","333257"
"333264","333257"
"333270","333265"
"333271","333265"
"333272","333265"
"333278","333273"
"333279","333273"
"333280","333273"
"333960","333951"
"333961","333951"
"333962","333951"
"334001","333992"
"334002","333992"
"334003","333992"
"334013","334004"
"334014","334004"
"334015","334004"
"334016","334004"
"334026","334017"
"334027","334017"
"334028","334017"
"334038","334029"
"334039","334029"
"334040","334029"
"334050","334041"
"334051","334041"
"334052","334041"
"334053","334041"
"334063","334054"
"334064","334054"
"334065","334054"
"334075","334066"
"334076","334066"
"334077","334066"
"334078","334066"
"334088","334079"
"334089","334079"
"334090","334079"
"334100","334091"
"334101","334091"
"334102","334091"
